"HEATHOME","DNTHEAT","HEATAPT","EQUIPM","FUELHEAT","EQUIPAGE","GEOHP","EQUIPAUXTYPE","EQUIPAUX","FUELAUX","USEEQUIPAUX","NUMPORTEL","NUMFIREPLC","NUMDLHP","BASEHEAT","ATTCHEAT","GARGHEAT","HUMIDTYPE","NUMPORTHUM","USEHUMID","ELWARM","UGWARM","LPWARM","FOWARM","WDWARM","ZATTCHEAT","ZBASEHEAT","ZEQUIPAGE","ZEQUIPAUXTYPE","ZEQUIPM","ZFUELAUX","ZFUELHEAT","ZGARGHEAT","ZHEATAPT","ZHEATHOME","ZHUMIDTYPE","ZNUMDLHP","ZNUMFIREPLC","ZNUMPORTEL","ZNUMPORTHUM","ZUSEEQUIPAUX","ZUSEHUMID","ZDNTHEAT","DOEID","NWEIGHT"
1,-2,-2,3,1,1,-2,9,1,7,4,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,1,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,107873,9244.3733301
1,-2,-2,3,1,4,-2,9,1,5,4,-2,1,-2,-2,0,0,0,-2,-2,1,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,1,-2,-2,0,-2,-2,102076,2167.4317097
1,-2,-2,3,1,3,-2,9,1,7,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,1,1,-2,0,0,0,0,0,1,-2,0,0,-2,0,-2,-2,0,-2,-2,104012,8449.4330041
1,-2,-2,3,1,3,-2,9,1,5,4,-2,1,-2,-2,-2,1,0,-2,-2,1,1,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,106304,677.0581435
1,-2,1,2,1,6,-2,9,1,1,3,-2,1,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,-2,-2,112890,2511.8403119
1,-2,-2,3,1,5,-2,9,1,1,4,-2,1,-2,1,1,0,0,-2,-2,0,1,0,0,0,1,1,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,107833,967.71510102
1,-2,-2,3,1,2,-2,9,1,1,3,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,112910,4574.8769496
1,-2,-2,3,1,2,-2,9,1,1,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,112604,6241.1527458
1,-2,-2,3,1,4,-2,9,1,5,2,-2,1,-2,-2,1,-2,0,-2,-2,1,1,0,0,0,0,-2,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,103348,4056.6533562
1,-2,-2,3,1,3,-2,9,1,7,1,-2,1,-2,1,-2,0,0,-2,-2,0,1,0,0,1,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,105814,4018.8047034
1,-2,-2,2,1,4,-2,9,1,1,5,-2,1,-2,0,0,-2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,0,0,0,-2,109533,8436.2450505
1,-2,-2,3,1,6,-2,9,1,1,3,-2,1,-2,-2,-2,0,1,1,1,0,1,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,108749,5497.6203957
1,-2,-2,3,1,3,-2,9,1,5,1,-2,1,-2,-2,-2,-2,2,-2,2,1,1,0,0,0,-2,-2,1,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,0,-2,102379,18092.150968
1,-2,-2,3,1,3,-2,9,1,5,3,-2,2,-2,-2,0,0,0,-2,-2,1,1,0,0,0,1,-2,0,0,0,0,0,0,-2,0,1,-2,0,-2,-2,0,-2,-2,113163,4372.1518927
1,-2,-2,3,1,2,-2,9,1,7,1,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,1,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,1,-2,0,-2,-2,102451,6587.200174
1,-2,-2,3,1,6,-2,9,1,1,4,-2,1,-2,-2,0,-2,0,-2,-2,0,1,0,0,0,0,-2,0,1,1,0,0,-2,-2,0,0,-2,1,-2,-2,0,-2,-2,115257,5446.4154054
1,-2,-2,3,1,5,-2,9,1,1,1,-2,1,-2,0,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,106682,5292.0183325
1,-2,-2,3,1,2,-2,9,1,1,4,-2,1,-2,0,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,105644,10792.656235
1,-2,-2,2,1,6,-2,9,1,1,5,-2,1,-2,0,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,111958,7198.8519069
1,-2,-2,3,1,6,-2,9,1,5,1,-2,1,-2,0,0,0,0,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,118058,6591.7393159
1,-2,-2,2,1,4,-2,9,1,1,5,-2,1,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,1,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,108510,7872.7355808
1,-2,-2,3,1,5,-2,9,1,7,2,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,1,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,114096,2234.8358282
1,-2,-2,3,1,2,-2,9,1,1,3,-2,1,-2,1,-2,-2,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,108189,5741.6319122
1,-2,-2,3,1,6,-2,9,1,1,1,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,1,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,100085,17633.722072
1,-2,-2,3,1,5,-2,9,1,7,4,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,116507,6056.1981686
1,-2,0,3,1,6,-2,9,1,1,5,-2,1,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,1,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,-2,-2,109212,6644.503925
1,-2,-2,3,1,6,-2,9,1,7,4,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,108104,6488.8766849
1,-2,-2,7,1,4,-2,9,1,1,5,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,100684,6822.4903372
1,-2,-2,2,1,6,-2,9,1,1,2,-2,1,-2,1,0,1,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,112211,5256.3504941
1,-2,-2,3,1,4,-2,9,1,7,4,-2,1,-2,1,0,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,107694,6270.2473632
1,-2,-2,3,1,1,-2,9,1,7,5,-2,1,-2,0,0,-2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,0,0,0,-2,115977,4683.5015577
1,-2,-2,3,1,6,-2,9,1,7,5,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,118130,7070.9793734
1,-2,-2,3,1,3,-2,9,1,1,4,-2,2,-2,1,0,0,2,-2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,-2,0,0,-2,0,-2,-2,0,0,-2,103808,3949.1112206
1,-2,-2,3,1,5,-2,9,1,1,4,-2,1,-2,1,-2,0,2,-2,2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,100692,2958.551427
1,-2,-2,3,1,6,-2,9,1,1,5,-2,1,-2,0,-2,0,2,-2,2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,107161,6613.1472934
1,-2,-2,3,1,4,-2,9,1,1,1,-2,1,-2,1,0,-2,2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,0,-2,103133,11327.271886
1,-2,-2,3,1,5,-2,9,1,1,5,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,114266,4287.209185
1,-2,-2,3,1,5,-2,9,1,7,5,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,1,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,108735,9205.5787202
1,-2,-2,3,1,2,-2,9,1,1,3,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,1,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,106753,3315.4567004
1,-2,-2,3,1,6,-2,9,1,1,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,110227,5249.8984352
1,-2,-2,3,1,1,-2,9,1,1,5,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,110774,1338.3637496
1,-2,-2,3,1,3,-2,9,1,1,3,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,108159,5163.6592973
1,-2,-2,3,1,4,-2,9,1,1,4,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,1,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,108426,2032.0372839
1,-2,-2,3,1,4,-2,9,1,5,2,-2,1,-2,1,-2,1,1,2,2,1,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,105184,3331.5102035
1,-2,-2,2,1,5,-2,9,1,1,4,-2,1,-2,1,1,1,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,115508,8960.6889608
1,-2,-2,2,1,6,-2,9,1,7,4,-2,1,-2,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,117692,6796.0118555
1,-2,-2,3,1,5,-2,9,1,7,3,-2,1,-2,-2,1,0,1,2,2,0,1,0,0,1,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,100950,5213.2838837
1,-2,-2,3,1,3,-2,9,1,1,2,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,108690,1536.6279543
1,-2,-2,3,1,1,-2,9,1,7,4,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,117932,5924.8943069
1,-2,-2,3,1,4,-2,9,1,1,2,-2,2,-2,1,0,1,2,-2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,111266,4804.0494804
1,-2,-2,3,1,1,-2,9,1,7,5,-2,2,-2,1,0,0,0,-2,-2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,1,-2,-2,0,-2,-2,113875,3711.9183545
1,-2,-2,3,1,4,-2,9,1,1,4,-2,1,-2,-2,1,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,104426,5991.1851556
1,-2,-2,3,1,6,-2,9,1,1,4,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,109466,4277.0056937
1,-2,-2,2,1,3,-2,9,1,1,2,-2,1,-2,1,0,-2,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,1,-2,-2,0,-2,-2,112119,5165.2063761
1,-2,-2,3,1,5,-2,9,1,1,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,104801,4970.262019
1,-2,-2,3,1,6,-2,9,1,1,3,-2,1,-2,0,-2,0,0,-2,-2,0,1,0,0,0,-2,0,1,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,104878,3760.9166622
1,-2,-2,3,1,3,-2,9,1,1,4,-2,1,-2,0,1,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,104613,9140.5375235
1,-2,-2,3,1,3,-2,9,1,1,5,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,1,0,-2,-2,0,-2,-2,107614,5907.3381346
1,-2,-2,3,1,3,-2,9,1,7,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,1,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,105408,3931.5128488
1,-2,-2,3,1,3,-2,9,1,1,4,-2,2,-2,1,0,1,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,114039,4704.6780499
1,-2,-2,3,1,6,-2,9,1,7,2,-2,1,-2,-2,0,-2,0,-2,-2,0,1,0,0,1,0,-2,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,103298,3784.6034965
1,-2,-2,3,1,5,-2,9,1,1,2,-2,1,-2,0,-2,0,1,2,2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,111440,965.91456095
1,-2,-2,3,1,3,-2,9,1,1,1,-2,1,-2,-2,-2,-2,1,2,2,0,1,0,0,0,-2,-2,0,0,0,0,0,-2,-2,0,0,-2,1,-2,0,0,0,-2,102859,1820.0399142
1,-2,-2,3,1,3,-2,9,1,1,4,-2,2,-2,-2,0,0,1,1,2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,1,-2,115086,7220.9247397
1,-2,-2,3,1,3,-2,9,1,1,2,-2,1,-2,1,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,107061,800.0057962
1,-2,-2,3,1,5,-2,9,1,1,5,-2,1,-2,-2,0,0,1,1,2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,117743,2197.9413382
1,-2,-2,3,1,6,-2,9,1,1,4,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,1,-2,-2,0,0,-2,105557,5635.2427099
1,-2,-2,3,1,3,-2,9,1,1,5,-2,1,-2,-2,0,0,2,-2,4,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,1,-2,-2,0,0,-2,108369,4981.4477575
1,-2,-2,3,1,3,-2,9,1,1,1,-2,1,-2,1,0,0,2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,103963,5065.7737841
1,-2,-2,3,1,5,-2,9,1,1,5,-2,1,-2,0,0,1,2,-2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,108436,3759.6942461
1,-2,-2,3,1,3,-2,9,1,1,2,-2,1,-2,0,0,0,2,-2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,109591,6482.9479959
1,-2,-2,3,1,3,-2,9,1,2,3,-2,1,-2,1,-2,0,2,-2,2,0,1,1,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,112437,3613.3297088
1,-2,-2,3,1,4,-2,9,1,5,5,-2,1,-2,1,-2,0,0,-2,-2,1,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,1,-2,-2,0,-2,-2,102610,1990.1160942
1,-2,-2,3,1,1,-2,9,1,1,2,-2,1,-2,1,0,1,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,1,-2,-2,0,-2,-2,113692,1723.8120421
1,-2,-2,3,1,3,-2,9,1,1,5,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,1,0,1,0,-2,0,0,-2,0,-2,-2,0,-2,-2,109324,6341.1487652
1,-2,-2,3,1,4,-2,9,1,1,5,-2,2,-2,1,1,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,100462,4302.9967681
1,-2,-2,3,1,1,-2,9,1,1,5,-2,1,-2,-2,-2,0,0,-2,-2,0,1,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,117143,2201.1474337
1,-2,-2,3,1,3,-2,9,1,1,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,1,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,115092,5322.8586915
1,-2,-2,3,1,3,-2,9,1,5,4,-2,1,-2,1,0,0,0,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,1,-2,-2,0,-2,-2,117714,3649.9149192
1,-2,-2,3,1,3,-2,9,1,1,2,-2,1,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,117726,6399.4502657
1,-2,0,3,1,4,-2,9,1,7,4,-2,1,-2,-2,-2,-2,0,-2,-2,0,1,0,0,1,-2,-2,0,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,-2,-2,112073,10497.754045
1,-2,-2,3,1,4,-2,9,1,7,4,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,112720,4783.9050561
1,-2,-2,2,1,5,-2,9,1,7,4,-2,1,-2,1,0,-2,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,0,0,0,-2,116501,6506.2518797
1,-2,-2,3,1,3,-2,9,1,1,4,-2,1,-2,-2,0,0,1,1,2,0,1,0,0,0,1,-2,1,0,0,0,0,0,-2,0,1,-2,0,-2,1,0,1,-2,106615,2157.6199072
1,-2,-2,3,1,3,-2,9,1,5,2,-2,2,-2,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,102542,3695.7125286
1,-2,-2,3,1,4,-2,9,1,1,1,-2,1,-2,1,-2,-2,1,2,2,0,1,0,0,0,-2,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,0,0,0,-2,106551,6543.1251105
1,-2,-2,3,1,2,-2,9,1,1,2,-2,1,-2,-2,0,0,1,3,2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,113891,6847.2369161
1,-2,-2,3,1,2,-2,9,1,1,4,-2,1,-2,-2,0,0,1,1,2,0,1,0,0,0,1,-2,0,0,0,0,0,1,-2,0,0,-2,0,-2,0,0,0,-2,111960,4583.1731271
1,-2,-2,3,1,2,-2,9,1,7,5,-2,2,-2,1,0,0,2,-2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,116201,4480.1336366
1,-2,-2,3,1,1,-2,9,1,7,3,-2,1,-2,-2,-2,-2,0,-2,-2,0,1,0,0,1,-2,-2,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,110313,12075.444206
1,-2,-2,3,1,6,-2,9,1,1,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,1,0,1,0,-2,0,0,-2,0,-2,-2,0,-2,-2,101935,3718.2128874
1,-2,-2,3,1,1,-2,9,1,1,1,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,116375,8686.7443234
1,-2,-2,3,1,4,-2,9,1,1,2,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,1,-2,0,1,1,0,1,1,-2,0,0,-2,1,-2,-2,0,-2,-2,105619,5849.9507552
1,-2,-2,3,1,4,-2,9,1,1,2,-2,1,-2,1,-2,0,0,-2,-2,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,113637,1684.7608348
1,-2,-2,3,1,4,-2,9,1,1,4,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,104555,2958.5687565
1,-2,-2,3,1,2,-2,9,1,7,5,-2,1,-2,-2,0,-2,0,-2,-2,0,1,0,0,1,0,-2,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,112641,12883.171081
1,-2,-2,3,1,2,-2,9,1,1,4,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,102449,6158.4939854
1,-2,1,3,1,4,-2,9,1,1,1,-2,1,-2,-2,-2,-2,0,-2,-2,0,1,0,0,0,-2,-2,0,1,0,1,0,-2,0,0,0,-2,1,-2,-2,1,-2,-2,100965,13124.868877
1,-2,-2,3,1,4,-2,9,1,1,4,-2,1,-2,-2,0,0,1,1,1,0,1,0,0,0,0,-2,1,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,112965,5004.1133304
1,-2,-2,3,1,3,-2,9,1,1,2,-2,1,-2,1,0,-2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,0,0,0,-2,112686,1141.6256821
1,-2,-2,3,1,3,-2,9,1,1,2,-2,1,-2,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,111966,1984.6263972
1,-2,-2,3,1,4,-2,9,1,7,3,-2,1,-2,1,-2,1,1,1,4,0,1,0,0,1,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,102362,5817.5476329
1,-2,-2,3,1,2,-2,9,1,7,5,-2,2,-2,1,0,0,2,-2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,0,-2,113291,843.2252227
1,-2,-2,3,1,2,-2,9,1,7,2,-2,1,-2,-2,0,-2,2,-2,2,0,1,0,0,1,0,-2,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,1,-2,117001,10818.564731
1,-2,-2,3,1,4,-2,9,1,1,1,-2,1,-2,1,0,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,104525,4890.4087968
1,-2,-2,3,1,4,-2,9,1,1,5,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,115063,3045.9248102
1,-2,-2,3,1,5,-2,9,1,1,5,-2,1,-2,-2,0,1,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,1,-2,-2,0,-2,-2,103619,3335.5573742
1,-2,-2,3,1,5,-2,9,1,5,4,-2,1,-2,1,0,0,0,-2,-2,1,1,0,0,0,0,1,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,114183,4324.8859609
1,-2,-2,3,1,1,-2,9,1,7,3,-2,2,-2,-2,0,-2,0,-2,-2,0,1,0,0,1,0,-2,0,0,1,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,102299,10155.752939
1,-2,-2,3,1,3,-2,9,1,5,4,-2,1,-2,0,0,-2,0,-2,-2,1,1,0,0,0,0,0,0,1,1,0,0,-2,-2,0,0,-2,1,-2,-2,0,-2,-2,102530,8971.3202548
1,-2,-2,3,1,3,-2,9,1,1,3,-2,2,-2,1,1,0,0,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,106767,871.30278742
1,-2,0,3,1,3,-2,9,1,7,2,-2,1,-2,-2,-2,-2,0,-2,-2,0,1,0,0,1,-2,-2,0,0,0,0,0,-2,0,0,0,-2,0,-2,-2,0,-2,-2,104219,14816.74361
1,-2,-2,3,1,3,-2,9,1,1,1,-2,1,-2,0,0,0,0,-2,-2,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,103243,3675.806269
1,-2,-2,3,1,3,-2,9,1,7,1,-2,1,-2,1,0,0,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,111120,6782.6558515
1,-2,-2,3,1,6,-2,9,1,1,3,-2,1,-2,-2,0,0,1,1,2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,107417,5858.321077
1,-2,-2,3,1,1,-2,9,1,1,3,-2,1,-2,1,-2,0,1,1,1,0,1,0,0,0,-2,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,103065,3755.4803754
1,-2,-2,3,1,2,-2,9,1,7,4,-2,1,-2,0,-2,-2,1,1,2,0,1,0,0,1,-2,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,0,0,0,-2,101190,6535.2532395
1,-2,-2,3,1,3,-2,9,1,1,4,-2,1,-2,-2,0,1,1,2,2,0,1,0,0,0,1,-2,0,0,0,0,1,0,-2,0,0,-2,0,-2,0,0,0,-2,106255,660.42108167
1,-2,-2,2,1,6,-2,9,1,1,5,-2,1,-2,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,-2,115960,7897.9950111
1,-2,-2,7,1,3,-2,9,1,1,4,-2,1,-2,-2,-2,0,2,-2,4,0,1,0,0,0,-2,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,1,-2,114027,959.23826622
1,-2,-2,3,1,6,-2,9,1,1,2,-2,1,-2,1,0,1,2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,1,-2,-2,0,0,-2,101530,10164.540986
1,-2,-2,3,1,6,-2,9,1,1,4,-2,1,-2,-2,0,0,0,-2,-2,0,1,0,0,0,0,-2,0,0,0,0,0,0,-2,0,0,-2,0,-2,-2,0,-2,-2,114056,5938.2378678
1,-2,-2,3,1,3,-2,9,1,1,3,-2,1,-2,-2,0,1,0,-2,-2,0,1,0,0,0,0,-2,0,0,1,0,1,0,-2,0,0,-2,0,-2,-2,0,-2,-2,110621,3345.9501388
1,-2,-2,3,1,3,-2,9,1,7,5,-2,1,-2,0,0,-2,0,-2,-2,0,1,0,0,1,0,0,0,0,0,0,0,-2,-2,0,0,-2,0,-2,-2,0,-2,-2,109602,7979.1502084
