"LGTIN1TO4","LGTIN4TO8","LGTINMORE8","LGTINLED","LGTINCFL","LGTINCAN","LGTOUTANY","LGTOUTNITE","LGTOUTLED","LGTOUTCFL","LGTOUTCAN","ZLGTIN1TO4","ZLGTIN4TO8","ZLGTINCAN","ZLGTINCFL","ZLGTINLED","ZLGTINMORE8","ZLGTOUTANY","ZLGTOUTCAN","ZLGTOUTCFL","ZLGTOUTLED","ZLGTOUTNITE","DOEID","NWEIGHT"
6,3,1,2,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103540,9018.5623417
10,5,2,2,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106463,4332.2860245
8,14,0,2,4,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103508,9266.1166524
10,4,2,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112364,5028.0893408
5,1,0,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,101919,2097.2234244
3,6,20,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,111006,4329.6958273
8,6,2,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114703,1148.5346007
2,6,0,2,4,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,114809,4299.9081302
8,8,9,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113507,6066.7769733
10,5,2,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114365,4849.5461634
1,2,2,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107445,4778.3049478
5,7,0,2,4,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,115096,755.71998091
3,6,10,2,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102918,7137.7768309
9,3,1,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106022,8254.8515366
0,2,1,2,4,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,110643,9078.6312667
10,2,2,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100791,7551.2295109
20,20,40,2,4,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104203,6522.6074522
2,0,1,2,4,0,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0,114409,15091.185137
3,2,0,2,4,0,1,5,1,0,0,0,0,0,0,0,0,0,1,1,1,1,107711,6421.228105
6,0,0,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117630,5964.6102727
4,0,0,2,4,4,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,111800,6447.1395904
15,12,1,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115058,4960.7244255
2,2,2,2,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112879,16982.148203
5,0,0,2,3,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,104066,4634.5235912
0,11,4,2,3,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,108855,2504.8402928
8,1,0,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100749,4980.4986345
5,5,1,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116825,10778.494889
4,10,4,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105104,6111.6829055
4,6,3,2,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108512,4337.7981638
6,6,1,2,4,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,103384,6067.7270567
26,10,5,2,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111225,3775.487945
6,6,4,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106289,10159.535744
20,0,0,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,102310,4410.2539669
0,4,0,2,4,0,1,2,1,0,0,0,0,1,0,0,0,1,1,1,1,1,108569,6194.0626358
1,2,1,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101242,6172.9225108
4,4,0,2,4,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,112061,3002.423003
6,2,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111021,7868.8103319
6,6,2,2,0,4,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,107693,4261.5304921
5,5,5,2,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110574,4704.3650621
5,1,1,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115703,6621.624547
4,8,1,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114562,6015.7932234
4,2,1,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118322,3941.7323644
26,22,22,2,4,4,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,115844,7228.6885425
15,5,12,2,4,4,1,4,1,0,0,1,1,1,1,1,1,1,1,1,1,1,111718,4997.6137383
4,2,3,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105525,6180.7558944
0,2,0,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115678,10414.753848
10,4,3,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109721,2267.3239022
12,1,0,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104900,9099.8569451
8,20,3,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102590,13131.190712
8,0,0,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117671,5487.7800518
5,5,4,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106138,13919.779638
0,14,5,2,0,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112041,6937.0569709
7,5,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117929,1361.2608449
12,3,8,2,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113754,4001.9778272
2,2,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108580,8340.4591893
0,3,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117018,5596.9620735
4,5,3,2,4,4,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,118050,5218.4577052
2,7,7,2,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118303,5999.26271
8,2,4,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109789,6843.1172611
2,2,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118273,2610.1033444
10,9,5,2,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115061,12468.586514
25,6,30,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101634,10408.4246
12,6,2,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110289,6894.6424556
6,17,2,2,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113772,9538.8516893
2,0,0,2,4,0,1,2,1,0,0,0,0,1,1,1,0,0,1,1,1,0,106085,11383.332238
0,9,0,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,103707,1894.5864052
4,2,0,2,0,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110661,5413.074996
2,2,1,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108546,4069.6586121
4,0,0,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108354,7638.9623018
12,10,4,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100356,8741.9541286
1,2,3,2,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110605,7813.7416236
8,4,0,2,4,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110019,11301.161735
2,0,0,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,105980,4809.869121
1,1,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112376,5942.5309225
2,0,0,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108211,724.447027
0,0,1,2,4,0,1,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,109532,6947.7382307
8,10,12,2,4,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111129,5004.8767412
3,1,1,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112598,1793.1275169
5,0,0,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117803,7904.983251
9,2,0,2,4,0,1,3,1,0,0,1,1,1,1,1,1,1,1,1,1,1,116251,2122.8651675
10,6,6,2,4,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112024,4374.9469622
10,4,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106354,4997.6137383
3,2,0,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109172,6916.9460338
2,1,1,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102932,7204.9747965
30,25,20,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108104,6488.8766849
20,4,2,2,4,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,113867,4901.7654196
5,2,0,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113436,6145.8632578
2,2,1,2,4,4,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,107858,9871.3673208
4,1,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103891,5212.0615747
4,2,1,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114620,10169.152549
10,6,2,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107017,4574.7206941
8,8,8,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107414,7444.583831
4,6,1,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117633,6779.781702
2,2,1,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108673,3693.9897754
1,1,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108725,9677.3439996
0,20,0,2,0,4,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105349,7057.2914777
4,2,0,2,4,4,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,111114,14820.696683
3,1,1,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101755,6205.4177298
15,0,0,2,4,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,105302,12173.73318
3,1,1,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108441,2889.2455906
3,3,2,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110235,4227.411971
4,1,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113428,8930.1700779
10,19,10,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106920,10711.080404
4,4,2,2,4,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,102446,5215.4853451
8,4,0,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117021,6945.4278043
21,13,2,2,4,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110218,4848.3804538
10,2,0,2,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110462,6885.3700783
3,3,2,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100219,9580.9801027
7,2,1,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113118,5530.8558527
5,3,2,2,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115649,1051.9172628
4,1,0,2,4,4,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105267,5880.6241373
3,2,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114336,9014.3719559
4,0,0,2,2,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,100238,5994.4187059
4,6,6,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106049,2149.1843023
5,5,2,2,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101550,5369.8557223
20,10,0,2,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104385,5459.122071
26,6,6,2,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113127,5956.6580189
4,4,1,2,4,4,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109196,7612.8905323
8,8,8,2,4,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116986,10117.27975
1,1,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111642,4773.0926318
1,1,1,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101784,5550.9840612
4,0,0,2,4,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,116413,3608.1616258
8,4,3,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116098,9639.9778791
2,2,0,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104153,7975.0445142
8,8,2,2,4,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105141,7078.45425
2,0,2,2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,113910,3071.0979574
9,9,9,2,0,3,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,109756,4828.3428655
6,6,7,2,3,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115790,3572.0733102
1,6,1,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109250,5313.6584358
2,4,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117623,1060.9186694
5,3,3,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109820,2444.4866772
0,16,5,2,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108600,3454.1432146
10,10,10,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114573,2287.9115917
6,6,12,2,2,4,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100191,13089.49387
10,6,0,2,0,4,1,3,1,0,0,0,0,0,0,0,0,1,1,1,1,1,110900,8669.9705791
5,3,3,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113624,3248.8867709
10,20,6,2,4,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,111797,10325.353894
1,2,0,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111457,10424.894102
4,0,0,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105947,4578.6091518
13,8,9,2,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102079,3134.6476952
6,1,0,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104525,4890.4087968
20,0,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112213,6920.2926491
4,0,6,2,4,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,109826,5295.8413934
8,8,0,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117172,4376.8908613
4,15,0,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103712,6168.4548125
0,3,1,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115303,4535.8365605
5,3,0,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100374,13268.99651
4,8,3,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108473,12028.874529
3,2,2,2,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114366,13351.019209
7,3,0,2,0,4,1,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,110104,5799.1303537
13,3,1,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,103037,2358.3069724
7,2,1,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,115805,13607.438617
6,3,0,2,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107467,4079.2898521
4,6,12,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109816,7596.3333405
2,3,1,2,4,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,117252,4484.3699456
5,15,2,2,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112694,4274.9165404
0,10,4,2,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110784,4879.7006795
4,10,0,2,4,4,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,104629,14258.105458
0,5,0,2,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102966,3573.0289974
4,0,0,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107022,6331.2644659
10,20,15,2,4,4,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101570,7027.65168
5,5,5,2,0,4,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,101359,10037.511135
20,20,4,2,3,4,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105682,5218.4577052
8,4,1,2,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102420,6633.8520411
15,15,10,2,4,4,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,102144,3965.0223839
11,7,1,2,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109587,3144.6523597
6,0,0,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105193,9283.9312432
10,2,2,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114801,1005.7219375
30,24,15,2,4,4,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,102883,8757.6451734
5,0,0,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102000,6137.5589162
18,10,3,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102786,3542.6081308
2,2,1,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111088,4654.405485
1,10,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114695,10833.798183
3,6,3,2,4,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115797,4507.5897006
0,2,4,2,4,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112999,10199.332485
1,0,0,2,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102532,2093.4492661
3,0,0,2,4,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,108355,4377.1455243
8,2,0,2,4,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,108028,6262.1542902
5,5,0,2,0,4,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,105766,5591.2744449
6,12,0,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117042,5194.09748
4,0,0,2,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109769,7852.5208441
12,15,10,2,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117781,7339.4187212
12,8,6,2,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107412,6338.4011238
16,8,3,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105532,15204.463573
10,4,3,2,4,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,108679,4185.0803464
6,1,6,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113724,2460.9567534
2,3,0,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100527,3814.6307704
20,10,0,2,4,4,1,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,117553,8676.9238238
6,0,0,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108477,7506.7272805
25,0,0,2,4,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,109230,4810.5520192
5,2,2,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111745,6871.9611933
2,2,5,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100670,2586.4735657
1,3,2,2,2,3,1,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,108018,13690.065891
5,0,1,2,4,4,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,115685,6016.5552615
6,0,0,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103796,8333.4705543
6,2,0,2,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112379,6452.920476
13,14,4,2,4,4,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,108803,8368.3165823
6,3,2,2,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105900,5697.5671727
2,2,2,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101094,11830.944689
1,1,0,2,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105295,5707.9911269
3,6,6,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107463,11915.357271
3,2,1,2,4,4,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100430,5299.4696527
0,0,12,2,4,0,1,6,1,0,0,0,0,1,1,1,0,0,0,0,0,0,107953,7010.0383454
1,1,1,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100524,10651.794032
3,0,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101681,5363.6096296
3,3,1,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102107,5844.6162762
2,12,0,2,4,0,1,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115571,11210.200671
4,4,4,2,2,0,1,8,1,0,0,0,0,0,0,0,0,0,1,1,1,1,116673,7236.7740538
2,1,0,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102457,9107.1472593
3,1,2,2,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102312,11386.072444
6,0,0,2,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114597,3375.6993239
4,3,2,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111537,8176.6609689
4,6,2,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109592,9850.4564675
2,20,4,2,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102676,5405.4679952
3,2,1,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112979,6993.5762734
2,2,2,2,3,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114622,14266.653239
6,2,0,2,0,4,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,115380,5716.3299402
12,6,5,2,4,4,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,103196,3947.3355671
2,2,2,2,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108349,5681.0875081
2,4,3,2,2,4,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,101462,4405.3889405
4,2,0,2,0,4,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1,0,102675,4544.731761
4,1,1,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109338,10663.206994
10,8,0,2,4,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118244,4701.1561302
12,6,30,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103460,3255.3321471
4,2,2,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108290,16298.250045
8,3,1,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103038,3970.8715089
5,6,4,2,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,103946,1933.9121257
8,0,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100234,8077.8025576
13,4,0,2,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109344,5098.78607
3,2,2,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116243,6381.1465754
6,6,0,2,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112049,5268.5423845
2,2,2,2,0,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101292,8529.1837502
13,8,6,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107857,13603.464159
6,15,1,2,4,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101245,7201.7738829
5,5,5,2,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105685,4106.1902846
3,2,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,118352,5084.6765969
10,2,0,2,4,0,1,8,1,0,0,1,1,0,0,0,1,0,0,0,0,0,115108,4264.0257661
6,0,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109911,9004.2702855
10,0,2,2,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116935,707.28113977
16,4,4,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115227,1353.5761995
6,10,2,2,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103040,6362.8604668
10,0,0,2,0,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,115919,7732.3338634
12,1,1,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104217,9980.4508959
13,3,0,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111452,3630.7633645
12,4,6,2,0,4,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105225,3927.5703868
1,1,0,2,4,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116677,660.42108167
0,3,0,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102948,4011.0575459
7,5,2,2,2,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,107496,9652.6578288
4,2,0,2,0,4,1,4,1,0,0,1,1,1,1,1,1,1,1,1,1,1,101309,14881.578059
8,3,0,2,4,4,1,3,1,0,0,1,1,1,1,1,1,1,1,1,1,1,107672,8561.3361707
3,0,0,2,4,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,112216,3690.8041984
3,0,0,2,4,4,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,112514,7802.6819965
10,5,0,2,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,114067,16829.245474
10,10,8,2,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101854,4026.228898
3,2,0,2,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110106,9553.0328606
6,3,4,2,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103761,6945.7314459
