"HDD65","CDD65","HDD30YR_PUB","CDD30YR_PUB","DOEID","NWEIGHT"
141,4593,160,4066,113813,7585.2638228
6901,242,6464,366,118308,6379.5873617
4351,242,4565,182,115611,7635.5782395
4849,242,4660,230,111826,4799.6054137
8531,498,9045,380,104286,10322.236324
6136,754,6599,550,118406,10013.081797
5593,754,5792,740,113364,6681.7920841
6607,754,6882,659,113431,2117.7393063
6614,754,6717,695,107966,1554.9941629
6298,754,7027,498,114455,9607.2916513
7664,754,7806,609,115652,7815.5770735
6610,754,6836,669,107888,3199.4194034
4718,1010,5472,689,116934,3540.2463786
5427,1010,5620,573,114933,3874.9082482
6307,1010,6468,974,104527,3943.0353046
4999,1010,5528,960,103605,5506.5380203
7079,1010,7886,656,115174,1607.6248574
6372,1010,6349,696,117938,4340.4384236
1036,1010,1108,829,116834,13283.372619
4265,1266,5327,755,109335,6172.267916
4346,1266,5287,949,114279,7969.7700828
4267,1266,5458,718,112109,7321.9391067
4274,1266,4879,963,117648,7936.7031505
3397,1522,4062,1335,104804,6333.268966
3755,1522,4140,1621,117482,6623.3033616
3739,1522,4120,1630,116233,6871.6630751
5222,1522,5859,867,101892,4524.1533688
3362,1522,3788,1529,104988,5706.8322769
3724,1522,3798,1702,118244,4701.1561302
2476,1778,2916,1775,109734,10548.655388
2741,1778,3308,1586,108547,5182.9429332
1268,1778,1930,1767,110056,8475.4685997
2421,1778,2333,2153,100685,7214.8315275
768,1778,1301,1388,109437,15922.22432
2612,1778,3480,1479,104762,8270.4590656
2424,1778,2985,1670,104761,5626.8567671
2680,1778,3557,1515,115454,6923.2981449
2859,2034,3206,2077,114225,4934.1459794
2858,2034,3214,2072,101200,4188.2772364
2282,2034,2116,1743,115041,15499.043932
2858,2034,3146,2115,114701,4772.7513349
2858,2034,3211,2074,111070,5475.587476
2715,2034,2275,1739,104305,5535.4374221
2858,2034,3185,2090,103937,6577.2037981
2858,2034,3283,2028,118413,9156.1458272
2859,2034,3206,2077,116042,5068.6093643
2858,2034,3371,1973,101244,6437.326328
2858,2034,3143,2117,108026,6053.5364957
2773,2034,3061,2185,114602,6174.401894
2858,2034,3355,1983,114959,5879.4121207
2858,2034,3220,1977,114517,7706.7099003
2859,2034,3097,2146,102895,8629.6602108
1953,2290,2441,2129,116104,6162.5682931
1427,2546,1924,2343,117720,5974.2277941
1108,3314,1664,2599,100947,8679.9666709
667,3570,1051,3102,107763,6451.9188914
596,3826,721,3528,103057,11274.735566
1369,4338,1225,3787,108318,4446.0981114
146,4594,254,3968,115378,17330.366128
874,5362,844,4641,102216,4025.09577
874,5362,1267,3568,107525,5089.8232715
874,5362,927,4387,113524,7211.7888001
874,5362,1256,3977,113952,7181.8618888
874,5362,1419,3251,115450,2785.323679
874,5362,859,4841,105084,6193.725632
874,5362,861,4590,115629,6009.5255923
874,5362,1344,3780,112185,6024.8469276
874,5362,1421,3247,108702,8733.9320257
874,5362,938,4600,100447,10781.026859
874,5362,1393,3308,108712,5105.7484985
874,5362,1239,4021,104944,4200.483892
874,5362,1414,3604,110424,6120.6450357
874,5362,1284,3903,102982,3804.2085356
874,5362,829,4685,117506,5525.8169292
874,5362,921,4407,117343,8497.4128386
874,5362,968,4506,112478,2856.5344961
874,5362,862,4587,103886,10806.44905
874,5362,1307,3843,114808,4768.0381691
874,5362,1288,3894,117252,4484.3699456
874,5362,1305,3479,108095,5158.0451299
874,5362,893,4490,108273,11253.574674
874,5362,1357,3881,108139,6524.3364606
874,5362,1379,3692,102267,7054.7919186
874,5362,1325,3827,113797,5490.9130536
874,5362,1268,3945,110868,5668.0300199
874,5362,1203,4047,106703,7068.845041
874,5362,898,4475,103411,5996.2244447
874,5362,871,4557,102060,7049.2377907
874,5362,878,4536,117433,8380.4538555
874,5362,1382,3332,111280,8341.0707018
874,5362,1194,4074,109423,6570.4833843
874,5362,1147,4080,115486,7566.8707928
874,5362,1287,3895,112609,4058.0298363
874,5362,851,4618,115538,8111.0354739
874,5362,1389,3665,117501,5843.8797323
874,5362,1315,3823,103283,7466.1074351
874,5362,1333,3776,111150,5879.4429764
874,5362,1276,3925,116019,5506.8136817
874,5362,825,4698,111435,4540.8271975
874,5362,1210,4096,106129,6612.4525428
874,5362,850,4621,103838,8733.9320257
874,5362,1324,3801,114742,7654.3247086
874,5362,1306,3847,114618,5873.5228589
874,5362,885,4515,113568,6687.7107249
874,5362,1101,4206,113939,5944.434933
874,5362,1244,4009,111091,4438.3216963
874,5362,1320,3810,102295,9719.6728603
874,5362,1271,3938,105731,4886.3684653
874,5362,1160,4166,104864,6991.7553317
874,5362,1132,4119,106514,8835.8610975
874,5362,1358,3743,106407,4527.9499081
874,5362,836,4665,112049,5268.5423845
874,5362,1133,4117,112391,5842.2976258
874,5362,1164,4155,108857,5105.7484985
874,5362,1268,3947,105948,5148.9781325
874,5362,1251,3991,117727,4484.3699456
874,5362,1257,3974,106326,6423.4881887
874,5362,894,4488,103351,7515.2800425
874,5362,885,4514,105282,10528.245111
4337,243,4287,217,108497,6472.5842691
4313,243,4995,142,109329,7023.7558357
2403,499,2454,147,106654,8313.9361291
9195,499,9207,409,114249,859.41347373
9160,499,9133,449,106116,944.26896813
6109,755,6525,626,110253,3818.154931
5908,755,6364,541,110496,4370.4971523
7333,755,6993,776,105508,7011.6514399
2425,755,2805,350,102518,8387.2704865
5232,755,5798,516,110741,1685.2849166
6605,755,6840,668,112862,1660.6584375
6111,755,6722,512,110651,4650.8522317
5365,755,6195,425,100067,1529.2499062
6024,755,6304,613,116176,3264.2617625
6029,755,6533,456,118031,3945.0115565
6289,755,6725,593,111142,11565.253866
6103,755,6414,591,106377,6861.7408821
5985,755,6064,750,104100,8108.1522896
6114,755,6469,579,101294,10555.443489
6071,755,6855,438,112420,2089.9512294
6245,755,6880,531,113884,8393.3382832
5435,1011,6065,663,116282,6916.2787279
5438,1011,6270,614,111653,4487.9055885
5933,1011,6453,898,101019,8507.9023831
5068,1011,5405,860,116439,8449.3404165
5655,1011,5878,1043,117185,7489.2979802
5029,1011,5917,696,111370,5599.0567927
3895,1011,4570,955,103537,7867.1086459
4464,1267,5334,908,100163,4052.4263319
5127,1267,5481,720,108360,4135.719685
4185,1267,5262,900,111037,6702.3537185
3792,1267,5482,708,117974,8151.3450856
4247,1267,4304,1430,115027,2470.9563606
5170,1267,5639,1144,114576,5217.1476957
4853,1267,5312,1200,101223,4038.7432779
4273,1267,5030,916,115586,7346.4284585
4251,1267,4920,979,115957,5995.6006875
4186,1267,5166,928,113665,5689.066575
3765,1523,4178,1606,117093,4376.7919373
3817,1523,4223,1346,107819,4912.4328987
3823,1523,4101,1390,115660,3591.4299249
5222,1523,5578,1132,100342,5699.3973869
3765,1523,4079,1646,104806,4974.5321868
2831,1523,3460,1469,108551,6880.4094539
3395,1523,4454,1105,116382,6738.2175845
5225,1523,5271,1225,111076,6644.914186
3136,1523,4333,910,103826,4657.8689287
2439,1779,3163,1685,116093,12798.816515
2148,2035,2905,1670,100322,6797.0188993
2692,2035,3169,2058,107465,7703.5214629
2408,2035,3275,1577,106164,7256.0380295
1637,2547,2429,2264,115798,4671.0424858
2147,2547,2553,2533,109136,6281.7976639
1009,3315,1342,2834,100508,7530.2516219
1009,3315,1274,2969,108813,5377.7483484
895,3571,1417,2945,101104,4731.318485
348,4339,524,3411,103137,11560.165009
4966,244,5238,147,109070,5534.1580557
2077,500,2576,172,118311,9007.2593678
1993,500,2271,301,100301,14700.41914
7152,500,7640,393,107477,9422.0121215
5786,500,6174,436,103179,4705.5043452
4855,500,4383,597,106934,5176.691266
9183,500,9824,312,112691,827.06206579
6839,500,7037,422,104546,1097.1361848
3998,500,4907,508,114853,7686.5624183
5846,756,7226,439,113159,6032.0576555
6889,756,7457,479,116658,886.52250724
5492,756,5756,756,108691,2368.7522467
6067,756,6492,574,109407,4206.038869
6108,756,6212,635,106708,5997.1953094
5308,756,5510,545,100979,1894.4701958
6669,756,6933,736,108436,3759.6942461
2174,756,1918,792,107095,10480.329328
2179,756,2144,494,112242,5313.6584358
6111,756,7001,451,117090,6644.6808528
6713,756,7065,707,105918,3694.7928492
5114,756,6604,331,104650,2095.8012398
6153,756,6789,411,104713,3506.5129125
6508,756,7334,440,103740,8926.7358565
6342,756,6607,662,100571,11107.853573
5698,1012,6190,924,110863,9865.1280932
5225,1012,6287,618,116303,11949.294767
5090,1012,5616,861,116358,7127.8307908
6084,1012,6313,902,112178,3816.8889708
4196,1012,4887,783,101366,4246.4567409
7106,1012,7283,773,105760,1634.0758493
5698,1012,5974,977,111748,8691.2761537
4196,1012,4781,816,103681,4708.4408256
7109,1012,7666,699,113692,1723.8120421
5442,1012,6046,751,111297,3615.2496148
5115,1012,5659,730,104660,8794.7715653
5224,1012,6221,725,100609,13456.048347
4921,1268,5109,1406,107111,2863.7303708
4401,1268,4080,1420,112605,9999.4963509
4158,1268,4150,1356,112696,3224.9953462
4574,1268,4920,1222,112710,6422.1081924
3996,1524,3679,1961,108036,5766.7617097
3769,1524,4046,1660,100648,9124.6496756
3218,1524,3106,2002,113906,5777.9241025
3920,1524,4122,1698,116064,8232.2161895
3405,1524,3693,1570,107087,6237.0453157
3771,1524,4042,1662,112076,4376.7919373
2913,1524,3376,1426,106437,6188.7596206
3748,1524,3999,1680,108615,4624.2498813
2830,1524,3354,1515,101635,6513.8509458
3766,1524,4081,1646,107812,7050.2639021
2976,1524,3676,1415,103761,6945.7314459
2932,2036,3279,1962,115021,4071.293505
2179,2036,2775,1929,101574,6387.6680115
2286,2036,2150,1716,111236,11744.499564
1558,2548,1869,2580,107157,6191.9222163
1762,2548,2449,2106,110667,11714.622413
1208,2804,1614,2355,109852,11224.201923
1873,2804,2155,2918,106680,5654.1789871
1566,3060,1899,2630,101042,7847.7270944
980,3060,1558,2573,106978,9729.2466075
1155,3060,2022,2264,102430,7884.1068753
1009,3316,1291,2934,111567,6648.4112461
1008,3316,1296,2925,105494,6260.3724976
701,3572,1121,2960,106555,11869.904845
576,3828,769,3417,104757,8792.7387982
1334,4084,1511,3178,113026,8707.3829605
228,4340,296,3792,115857,10254.583598
343,4340,515,3669,111330,15155.186358
1094,4852,1254,3950,101878,4539.3176991
6875,245,6466,382,108946,2144.6058455
4365,245,4850,186,114936,7232.6590218
8202,245,8494,201,116258,3377.4652508
4327,245,4487,245,104181,6873.971733
4333,245,4356,193,109815,6772.9645473
8003,245,8826,60,104031,901.41525075
7852,501,7647,585,102136,6270.2473632
6599,757,6718,695,101981,1034.1405048
6103,757,6581,554,103198,10738.472196
6108,757,6605,537,112258,3735.2462627
7195,757,7727,667,115864,3811.9574567
5999,757,5610,789,110813,4539.901651
6065,757,6583,553,111612,5881.8060801
6207,757,7011,442,107134,6395.7370544
6340,757,6411,706,112490,18299.387347
6195,757,6799,507,101743,6765.4478208
6599,757,6769,684,118265,2812.7881692
6600,757,7003,633,102313,1532.7261172
6120,1013,6738,751,117674,3790.1036176
5146,1013,5610,896,101684,9065.9494856
5420,1013,5644,566,114261,4609.7053828
4974,1013,5439,868,104886,8040.7844759
4786,1013,5520,778,102507,4552.1086978
4591,1013,5149,886,100967,2695.5752504
3662,1269,4021,1249,100608,5026.4855128
1042,1269,1145,1226,113414,12488.249372
4077,1269,4211,1521,112711,1276.4523047
5180,1269,5354,990,116615,9300.6996724
4273,1269,4797,988,116109,6691.0179729
5180,1269,5398,978,102975,5935.7079959
1079,1269,1251,1092,106712,6920.4196018
4095,1269,4944,898,100484,4414.5492732
4930,1269,5433,1243,110134,4089.0230779
5858,1269,6662,870,104309,3286.0881734
4434,1269,4241,1412,110778,7670.1213551
4575,1269,4791,1263,107446,7851.3552262
4170,1269,4267,1315,112997,1929.3557197
3768,1525,4079,1646,101362,10347.677165
3320,1525,4468,1100,115759,5696.6286457
3418,1525,4151,1211,103967,4338.594556
3361,1525,3694,1584,110010,5798.2442997
3401,1525,3508,1637,113810,7048.3047797
943,1525,1077,1253,116813,16868.90128
3611,1525,4347,1287,114573,2287.9115917
3503,1525,3912,1489,116432,5316.8592051
5216,1525,6001,831,111472,5317.3660016
3562,1525,4148,1497,115344,7154.904369
3595,1525,4523,1191,100941,2261.4326385
3722,1525,4149,1321,101048,3068.3716423
4366,1525,4613,1566,103779,12580.988669
3560,1525,4444,1175,102378,3188.853284
3731,1525,4002,1678,114828,5425.2857556
3211,1525,3790,1359,110714,5691.4431166
2517,1781,2917,1774,117324,13397.005653
3024,1781,3142,2142,113614,5589.4431783
2483,1781,2997,1727,113525,12404.398553
1256,2037,1387,1492,110739,8052.234998
1213,2037,1466,1566,112259,7816.5932047
1743,2293,2050,2271,112002,4742.1811716
1741,2293,1985,2348,100679,3596.2456782
2545,2805,2796,1901,103632,6049.1421027
1347,3061,1806,2738,117957,9792.5416505
1006,3317,1235,3044,117412,5571.196958
733,3573,1064,3076,104218,10652.922628
897,3573,1479,2825,111267,17417.52419
895,3573,1457,2868,114185,16229.648445
592,3829,758,3444,114414,12369.81763
599,3829,947,3514,100325,13351.019209
1333,4085,1470,3232,111686,7118.767193
1333,4085,1571,3057,110275,6904.0172045
328,4341,487,3561,109451,10711.505112
141,4597,241,3852,117186,8117.2524989
598,4597,967,4174,108012,15222.989582
4315,246,4475,152,103727,9358.0712808
4315,246,4393,180,103094,5851.0079283
6871,246,6531,367,115785,3350.6598104
7478,246,6687,429,103517,2336.8095777
6685,502,6662,619,112414,1976.5569547
7307,502,7585,432,100743,1016.5981739
7553,502,8013,294,114435,1043.8110955
6903,502,7199,378,106047,2554.4813961
6120,758,6667,482,112057,3025.1180825
6157,758,6852,412,108314,3723.8407478
6105,758,6623,604,105680,7565.6194822
6053,758,6494,573,118115,8555.2547076
6090,758,6636,541,118222,5870.9400481
6176,758,6688,529,109055,9430.8605958
6108,758,6876,434,110249,7970.8677781
6121,758,6818,531,104548,6552.9643403
5177,1014,5737,862,110605,7813.7416236
5087,1014,5680,844,101016,12670.527455
6258,1014,6778,904,110404,3516.4964005
4922,1014,5815,753,109434,12638.132804
6202,1014,6616,940,111105,5491.7760793
4978,1014,5561,951,115328,6527.939667
4726,1014,5447,781,109270,5793.9782352
4925,1014,5704,768,108020,16992.755554
4928,1014,5032,1014,105306,6179.7670184
5697,1014,6164,930,117407,8480.5281234
4186,1270,4829,1166,106808,2410.0077401
4251,1270,4761,1131,111742,11424.422345
4478,1270,5268,945,101732,13269.778401
3236,1270,3177,1729,113024,7290.0236577
4186,1270,4575,1183,108291,2122.8651675
4936,1270,5007,1400,111266,4804.0494804
5196,1270,6694,716,102526,2382.156982
848,1526,920,1403,101995,17321.570639
3760,1526,4092,1641,112968,8631.4129677
3720,1526,4295,1269,115592,5603.2873958
3776,1526,4026,1668,100053,4376.7919373
3405,1526,3898,1487,116888,5561.1586432
3511,1526,4112,1264,111247,3807.3096322
3773,1526,4064,1653,101308,6615.4902899
3015,1782,3231,1933,113333,3896.6210914
2522,1782,2857,1810,104123,10799.533227
2488,1782,2903,1782,102326,9049.5795098
2565,1782,3030,1688,110720,8249.7851454
2736,1782,3430,1529,106405,7949.5326549
2575,1782,2989,1910,101785,12102.360393
2485,1782,2913,1777,115079,5497.5040551
2327,2038,2690,1852,107266,7352.928914
2568,2038,3195,1768,106762,7308.4926488
2014,2294,2293,2387,118117,12509.263192
1954,2294,2530,2057,105124,3445.3751686
1495,2550,2295,2093,115662,5791.1313571
1575,2550,2302,2275,113234,5807.1454551
1849,2806,2241,2578,100112,14330.882335
1565,3062,1937,2540,110114,7092.1817
1565,3062,1911,2614,114923,7102.8338029
1080,3062,1499,2611,102052,7895.6230248
969,3062,1436,2813,110768,9763.6885166
1102,3318,1583,2739,102421,7912.5546687
767,3574,1186,3239,113209,6648.4112461
419,3830,585,3362,115985,11575.715192
419,3830,616,3105,110796,9420.6655015
1332,4086,1441,3235,105064,8877.7589787
318,4342,491,3340,104256,8451.5357191
4319,247,4328,203,115588,6757.4465073
5489,503,5534,461,101819,4324.7348255
5448,759,6037,564,108683,3952.7633754
5612,759,6378,434,108650,5677.7502362
2573,759,3093,355,104217,9980.4508959
5210,759,5887,493,102172,3003.5263232
6142,759,7279,347,112969,4610.6215692
6144,759,6794,454,113775,2055.8247719
6115,759,7013,448,112348,2639.5962169
6054,759,6464,580,105092,5151.5583898
6058,759,6698,527,113014,4837.0692261
6081,759,6428,668,103139,9161.2758979
5810,1015,6354,740,102711,6888.1160278
5012,1015,5734,905,118295,9646.3407657
5462,1015,5899,781,105714,2664.9319868
4959,1015,5133,1123,112778,7253.650829
4882,1015,5764,662,104017,8272.0538341
4733,1015,5376,808,108363,6649.0192056
5467,1015,6230,624,109889,2209.3840524
4195,1015,4775,818,104560,6034.2781811
5458,1015,5916,784,100991,3517.2335301
4166,1271,3457,2137,108850,4653.0176211
3915,1271,5139,834,114065,10312.521535
4184,1271,4277,1282,116389,2476.755883
4246,1271,4827,1008,103617,10166.716144
4346,1271,5253,910,117646,6836.2310499
4378,1271,4203,1376,104808,5379.2874967
4183,1271,4660,1221,116732,1998.3372637
4183,1271,5091,1006,116251,2122.8651675
5177,1271,5442,966,118384,12428.508109
4189,1271,4967,1043,111877,4728.5367552
4152,1271,5088,1042,114405,7071.6379061
4542,1271,4725,1320,116671,4673.925992
4184,1271,4724,1200,108409,2410.0077401
3416,1527,3878,1432,100986,9787.8328902
2935,1527,3434,1522,109841,9268.1237839
3786,1527,4256,1407,115883,8690.5853453
3909,1527,4177,1336,109384,4515.4033305
3521,1527,3795,1534,114738,6552.6783977
3809,1527,4430,1410,114698,8848.6727364
4584,1527,4991,1409,118195,5056.3191893
3712,1527,4271,1278,111310,5767.1973158
3005,1783,3024,2157,117408,3458.5757934
2189,1783,2664,1253,114855,10411.815768
2541,1783,3350,1611,104269,5994.0138068
2526,1783,2987,1732,110573,9559.1771814
1401,1783,1934,1764,107764,14638.815227
3190,1783,3572,1704,117420,7244.0835248
2536,1783,3142,1290,115148,6927.2960198
3033,1783,3094,2176,113968,2879.6196115
3190,1783,3485,1746,109871,6153.1087836
3012,1783,2926,2228,111088,4654.405485
2538,1783,3195,1265,108438,9281.1393255
2567,2039,3230,1749,111985,6791.0287797
2176,2039,2882,1902,105267,5880.6241373
1750,2295,2388,1950,112709,5033.6311675
1796,2295,2395,2052,107418,10698.612436
1751,2295,2456,1897,114745,4828.376091
1745,2295,2004,2326,114769,4810.551794
2851,2295,3519,1730,105750,7227.0502977
1790,2295,2410,2039,110118,9072.1661651
1751,2295,2468,1887,101009,4828.376091
1296,2807,1940,2293,116610,10386.180445
4,2807,630,313,111093,1563.0644295
1241,3319,1470,3223,102092,12256.410983
1114,3319,1536,2822,117415,7748.8521754
1113,3319,1594,2720,104323,6988.2012248
891,3575,1451,2880,104071,8566.8224875
670,3575,1076,3052,113153,6451.9188914
669,3575,1107,2989,102456,15001.488195
419,3831,600,3329,102440,10815.731984
1333,4087,1498,3149,107058,4743.574421
1331,4087,1364,3342,111471,6403.6952784
434,4087,578,3475,114788,7746.7068698
1090,4855,1477,3555,106457,4894.1965049
103,4855,283,3372,100961,14639.113852
971,5111,1440,3645,102265,4452.9071678
972,5111,1150,4072,108173,5205.535684
2172,248,2721,16,118185,8314.1737342
8165,248,7588,427,117639,1003.74066
4773,248,4679,327,108021,6382.5066335
4300,248,4460,254,103857,5754.1005916
8167,248,8986,95,102621,927.79147226
4280,248,4304,211,114689,6809.6867922
5248,504,5601,303,102602,4721.0227922
5772,504,6168,437,117142,7261.0273162
8495,504,8898,497,113106,820.17770187
6086,760,6553,506,100552,8941.0724588
6007,760,6224,633,110591,3617.5766226
6267,760,7001,532,109842,5854.6258954
6045,760,6625,544,115619,6599.8911477
5332,760,6165,432,105772,1706.7751031
5306,760,5497,549,116010,1995.305727
6786,760,6745,736,109686,7646.0616508
5484,760,5948,722,101908,1970.495985
5613,760,6320,448,106671,6259.4297411
6179,760,6677,532,111913,4619.7174318
6237,1016,6324,992,104538,3221.8334677
7103,1016,7427,745,101172,2400.4544304
5050,1016,5314,885,103118,7502.2020255
4815,1016,4496,1343,115745,4627.666794
7095,1016,7670,698,118217,1613.1828747
7096,1016,7457,739,113498,2706.0605154
4814,1016,4476,1350,116011,10719.178467
