"HHSEX","HHAGE","EMPLOYHH","EDUCATION","SDESCENT","HOUSEHOLDER_RACE","NHSLDMEM","NUMCHILD","NUMADULT1","NUMADULT2","ATHOME","MONEYPY","ZATHOME","ZEDUCATION","ZEMPLOYHH","ZHHAGE","ZHHSEX","ZMONEYPY","ZNHSLDMEM","ZNUMADULT1","ZNUMADULT2","ZNUMCHILD","ZSDESCENT","ZHOUSEHOLDER_RACE","DOEID","NWEIGHT"
2,58,1,4,0,1,1,0,1,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,117983,5496.1733139
1,58,1,2,0,1,1,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,118493,2782.7902485
2,58,1,2,0,1,1,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,117800,11503.256729
2,58,2,3,0,1,1,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,115538,8111.0354739
1,58,1,3,0,2,1,0,1,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,106043,12829.878535
2,58,1,3,0,1,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,117175,2285.9712201
2,58,1,2,0,1,1,0,1,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,117808,1039.0951724
1,58,1,2,0,6,1,0,1,0,5,13,0,0,0,1,0,1,1,1,1,1,0,1,104544,5325.9527382
1,58,2,3,0,1,1,0,1,0,0,10,0,0,0,0,0,0,1,0,1,1,0,0,117141,11106.226002
2,58,2,3,0,1,1,0,1,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,115478,5342.6428406
1,58,3,5,0,2,1,0,1,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,115178,14582.198677
1,58,2,4,0,1,1,0,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,102776,10511.99851
2,58,1,2,0,1,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,100010,7084.2709259
2,58,3,3,1,1,1,0,1,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,104024,4883.165685
2,58,4,5,0,1,1,0,1,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,114383,1337.3918132
1,58,2,1,0,6,1,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,112600,18838.919662
1,58,1,3,0,1,1,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,102234,3883.3275057
1,58,1,5,0,1,1,0,1,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,110311,19264.253253
2,58,1,4,0,2,1,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,110994,9367.8334346
1,58,1,2,0,1,1,0,1,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,101280,5046.4712557
1,58,1,4,0,1,1,0,1,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,103103,5030.7691586
1,58,3,2,0,1,1,0,1,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,106775,6463.1945821
2,58,1,5,0,2,1,0,1,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,113681,5286.4847874
1,58,4,2,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,102372,6823.5894983
1,58,1,2,0,1,1,0,1,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,107833,967.71510102
1,58,1,3,0,1,1,0,1,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,109442,9845.0775883
1,58,3,5,0,2,1,0,1,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,111899,572.373388
2,58,4,3,0,2,1,0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,102876,13956.573382
1,58,1,4,0,1,1,0,1,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,115169,6477.6512751
2,58,1,5,0,1,1,0,1,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,100630,12565.346327
1,58,1,3,0,1,1,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,105925,4585.024464
1,58,3,2,0,2,1,0,1,0,5,2,0,0,0,0,0,0,1,1,1,1,0,0,112130,19799.749418
1,58,1,2,0,1,1,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,104079,12156.822205
1,58,1,4,0,1,1,0,1,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,112403,5680.0910207
2,58,3,2,0,1,1,0,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,116391,6970.4192807
2,58,1,4,0,1,1,0,1,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,116674,3209.6688371
2,58,1,3,0,1,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,116700,3811.0209472
1,58,3,3,0,6,1,0,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,114799,4891.6716669
1,58,3,4,0,1,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,109376,11095.668946
1,58,3,3,0,1,1,0,1,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,107392,1023.3615742
1,58,1,1,0,1,1,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,109389,16312.548258
1,58,1,5,0,6,1,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,103713,1184.5429538
2,58,1,3,0,1,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,109305,12221.244644
1,58,1,4,0,6,1,0,1,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,105870,5331.7349752
1,58,4,1,0,3,1,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,109560,3982.7631718
1,58,1,1,0,2,2,0,2,0,5,7,0,0,1,1,1,0,0,1,1,0,1,0,114680,6542.2290726
2,58,1,4,0,1,2,0,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,112464,826.36154036
1,58,1,4,0,1,2,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,116880,2416.4317055
1,58,1,3,1,1,2,0,2,0,2,13,0,0,0,0,0,0,0,1,1,1,0,0,114314,9687.1122056
2,58,3,5,0,1,2,0,2,0,5,12,0,0,0,0,0,0,1,0,1,1,0,0,110136,6879.7422936
2,58,1,5,0,1,2,1,1,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,115788,927.79147226
1,58,2,3,0,1,2,0,2,0,4,13,0,0,0,0,0,1,0,0,0,0,0,0,107021,8946.2864241
2,58,2,3,0,1,2,0,2,0,5,16,0,0,0,0,0,1,0,0,0,0,0,0,104387,10674.636147
2,58,1,2,0,1,2,0,1,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,114158,7361.6891817
1,58,1,2,0,1,2,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,100789,1091.9193926
2,58,1,5,0,1,2,0,2,0,5,11,0,0,0,0,0,0,0,0,0,0,1,1,116010,1995.305727
2,58,1,3,0,1,2,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,116360,10933.982891
1,58,2,4,0,1,2,0,2,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,109670,7172.0591525
1,58,4,3,0,1,2,0,2,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,105177,4232.8180593
1,58,2,2,0,4,2,0,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,108209,10563.64775
2,58,1,2,0,1,2,0,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,116974,14556.253804
2,58,4,4,0,1,2,0,2,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,108919,1565.3410778
2,58,1,5,0,1,2,0,2,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,109749,1499.0908319
2,58,1,5,0,1,2,0,1,1,5,16,0,0,0,0,0,0,0,0,1,1,0,0,106421,14475.667012
1,58,2,2,0,1,2,0,2,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,102793,7193.5011227
2,58,1,5,1,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,102666,1443.3872537
1,58,1,4,0,1,2,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,107279,9339.8853178
2,58,1,4,0,1,2,0,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,106536,3893.9784876
2,58,1,2,0,1,2,0,2,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,117737,1710.1117174
2,58,1,3,0,1,2,0,2,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,115116,10446.926184
1,58,1,1,1,1,2,0,1,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,100225,9991.0213864
2,58,3,5,0,1,2,0,1,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,114348,2265.1142625
2,58,1,3,0,1,2,0,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,113884,8393.3382832
1,58,1,3,0,2,2,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,105677,4738.0737396
2,58,1,5,0,1,2,0,2,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,109520,5691.1051031
1,58,4,3,0,6,2,0,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,113261,2976.2625721
1,58,1,5,0,1,2,1,1,0,2,16,0,0,0,0,0,0,0,0,1,1,0,0,109397,6720.516709
2,58,3,3,0,1,2,0,2,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,110059,7424.8967408
1,58,1,3,0,3,2,0,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,118170,830.50817598
2,58,3,5,0,2,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,113401,11225.766299
2,58,1,2,0,1,2,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,101550,5369.8557223
1,58,4,4,0,1,2,0,2,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,115540,8794.9683729
1,58,1,2,0,1,2,0,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,112935,5749.7821783
2,58,3,3,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,115462,6074.0517831
1,58,1,4,1,1,2,1,1,0,1,11,0,0,0,0,0,0,0,0,1,1,0,0,110268,7910.5448306
1,58,4,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,104547,2064.9083762
1,58,1,4,0,1,2,1,1,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,102056,9229.1449215
1,58,1,4,0,1,2,0,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,109917,6289.0413226
1,58,1,3,0,2,2,0,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,107032,12725.239253
2,58,1,4,0,1,2,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,108486,1053.5704349
2,58,4,3,0,4,2,0,1,1,5,12,0,0,0,0,0,0,0,0,1,1,0,0,116079,2257.4177383
1,58,4,2,0,1,2,0,1,1,3,9,0,0,0,0,0,1,0,0,0,0,0,0,114031,6210.4637928
2,58,1,3,0,1,2,0,1,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,112223,915.05577239
1,58,1,3,0,1,2,0,2,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,103234,5527.7325783
1,58,4,4,0,1,2,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,112855,4737.7771134
1,58,1,3,0,1,2,0,1,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,104633,2020.6119018
1,58,1,2,1,1,2,0,2,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,102031,5572.181942
1,58,1,4,1,1,2,0,1,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,102009,3901.0404225
2,58,4,3,0,2,2,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,100363,11425.675877
2,58,2,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,111476,740.46803036
1,58,1,4,0,1,2,0,1,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,109171,4290.4488718
2,58,2,2,0,1,2,0,1,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,115541,1509.9582461
1,58,1,2,0,1,2,0,2,0,5,14,0,0,0,0,0,1,0,0,0,0,0,0,112489,3393.6346211
2,58,1,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,109473,6353.7713914
2,58,1,3,0,1,2,0,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,101321,8347.0324577
1,58,3,2,0,1,2,0,1,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,115891,10792.375855
1,58,1,2,0,1,2,0,2,0,5,15,0,0,0,0,0,1,0,0,0,0,0,0,108352,2069.9084616
1,58,1,3,0,1,2,0,2,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,106609,2493.6690447
1,58,1,3,0,1,2,0,2,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,102453,945.86892939
1,58,1,2,0,1,2,0,2,0,1,13,1,1,0,1,1,1,1,0,1,1,1,1,105469,6717.3973848
2,58,1,4,0,1,2,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,106548,7399.9647766
2,58,1,2,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,111527,3875.9425554
1,58,1,4,0,1,2,0,2,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,110594,1496.8242419
1,58,3,1,0,1,2,0,2,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,106022,8254.8515366
1,58,1,3,0,5,2,0,2,0,4,9,0,0,0,0,0,1,0,0,0,0,0,1,103542,1398.5586453
2,58,1,3,0,1,2,0,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,114417,4417.8360792
2,58,3,4,0,1,2,0,2,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,116489,8566.7002471
1,58,2,3,0,1,2,0,2,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,113214,4371.9094271
1,58,2,2,0,1,2,0,2,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,107913,7831.8130385
1,58,1,5,1,1,2,0,1,1,5,14,0,0,0,0,0,0,0,0,0,0,0,0,100255,5084.3716389
2,58,3,4,0,1,2,0,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,116182,1765.9505942
2,58,1,3,0,1,2,0,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,108571,7148.9690118
2,58,1,3,0,1,2,0,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,108163,4259.5401172
2,58,1,4,0,1,2,1,1,0,0,16,0,0,0,0,0,0,0,0,1,1,0,0,113478,8372.5632415
1,58,1,2,0,1,2,0,1,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,109831,9536.2119127
2,58,3,3,1,1,2,0,1,1,5,9,0,0,0,0,0,0,0,0,0,0,0,0,101907,11757.103081
1,58,2,3,0,4,2,0,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,114621,13968.343923
1,58,1,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,112582,8723.1950639
2,58,1,3,0,1,2,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,100336,5441.5436526
2,58,1,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,117624,10488.007945
2,58,1,4,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,106095,3777.4889686
2,58,1,2,0,1,2,0,1,1,2,14,0,0,0,0,0,0,0,0,1,1,0,0,113626,7270.4288462
1,58,4,3,0,1,2,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,103552,8200.2403161
1,58,1,2,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,106838,3696.4160366
1,58,1,3,0,1,2,0,1,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,110557,11404.158779
1,58,1,2,0,1,2,0,2,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,101953,4625.0772301
1,58,1,4,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,111251,913.604989
1,58,2,4,0,1,2,1,1,0,1,16,0,0,0,0,0,0,0,0,1,1,0,0,109610,1943.0544803
1,58,1,4,0,1,2,0,1,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,104212,4659.7027603
2,58,1,2,0,1,2,1,1,0,5,9,0,0,0,0,0,0,0,0,1,1,0,0,106396,16623.227789
1,58,1,5,0,1,2,0,2,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,115898,5016.518368
1,58,1,5,0,1,2,0,2,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,102196,981.81785003
2,58,2,3,0,1,2,0,2,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,101149,11118.322754
1,58,4,2,0,1,2,0,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,112228,1021.3248509
1,58,2,2,0,1,2,0,2,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,109117,15687.45258
1,58,1,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,111396,2343.6261365
1,58,1,4,0,1,2,0,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,113931,5409.0544645
1,58,1,5,0,4,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,102343,1379.7683298
1,58,1,4,0,1,2,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,117955,483.71827028
1,58,2,3,0,3,2,1,1,0,5,7,0,0,0,0,0,0,0,0,1,1,0,0,105393,7616.4406182
1,58,4,3,0,1,2,0,2,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,116677,660.42108167
1,58,1,3,1,1,2,0,2,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,106305,15115.328232
2,58,1,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,101359,10037.511135
2,58,3,3,0,1,2,1,1,0,5,11,0,0,0,0,0,0,0,0,1,1,0,1,108590,10771.366494
2,58,1,5,0,1,2,1,1,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,115892,4722.957735
2,58,1,4,0,1,2,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,115609,4053.5890816
1,58,2,3,0,1,2,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,106556,6827.4088119
2,58,4,5,0,1,2,0,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,106208,2181.7726473
2,58,3,3,0,1,2,0,2,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,107609,6531.1393391
1,58,1,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,116749,11958.413986
2,58,1,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,118128,520.55272021
2,58,1,3,0,1,2,0,2,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,118091,8232.7255451
2,58,1,3,0,1,2,0,2,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,102222,6352.5919193
1,58,1,2,0,1,2,0,1,1,5,12,0,0,0,0,0,0,0,0,0,0,0,0,108297,4679.0571227
2,58,1,4,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,118019,10631.959736
1,58,3,3,0,1,2,0,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,114574,7278.0714789
1,58,3,3,0,1,2,0,2,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,112036,10595.487005
1,58,3,4,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,100124,10019.877635
1,58,1,5,0,1,2,0,2,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,105068,5396.0859602
2,58,1,3,0,1,2,0,2,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,102804,5898.6626524
1,58,4,5,0,1,2,0,2,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,105584,9140.5375235
1,58,4,2,0,1,2,0,2,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,103401,9832.7065001
2,58,1,3,0,1,2,0,2,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,100933,6323.1321863
1,58,1,4,0,1,2,0,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,111460,7654.8596153
2,58,1,3,0,1,2,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,118317,4037.1181037
2,58,1,3,0,1,2,0,1,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,104417,914.88489616
1,58,1,4,0,1,2,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,115285,1446.3305483
2,58,1,3,0,1,2,0,2,0,5,15,0,0,0,0,1,1,0,0,0,0,0,0,108083,4670.9862955
1,58,2,3,0,2,2,0,2,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,102738,7377.4268072
1,58,1,2,0,4,2,0,2,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,107211,1727.0201929
1,58,1,2,0,1,2,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,114652,4782.5145977
2,58,1,5,0,1,2,0,2,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,101811,7368.2824449
2,58,1,4,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,116222,2878.324605
2,58,3,2,0,1,2,0,1,1,5,15,0,0,0,0,0,0,0,0,0,0,0,0,113254,3374.1057033
1,58,2,2,0,1,2,0,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,101674,3444.188914
1,58,1,2,0,1,2,0,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,104465,2393.7513146
1,58,1,2,0,1,2,0,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,113724,2460.9567534
2,58,1,2,0,1,2,0,2,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,101202,4348.7106101
1,58,1,2,0,1,2,0,2,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,109985,5553.3305521
1,58,1,2,0,1,2,0,2,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,103741,8645.3542995
2,58,1,4,0,1,2,0,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,106004,8095.0488912
2,58,4,2,0,1,2,0,2,0,5,12,0,0,0,1,0,1,0,1,1,1,0,1,111931,5778.724722
1,58,4,2,0,6,2,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,111012,12053.895087
1,58,1,1,0,1,2,0,2,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,105744,4607.1332631
2,58,1,3,0,2,2,0,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,113664,9544.0647814
2,58,1,5,0,1,2,1,1,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,115946,5911.015086
1,58,1,5,0,1,2,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,109581,1724.9509049
2,58,4,2,0,1,2,0,2,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,104300,11772.332427
2,58,1,4,0,1,2,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,112072,5889.6830323
2,58,1,4,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,112491,5905.3610087
2,58,1,2,0,1,2,0,2,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,118353,2595.1930023
2,58,1,3,0,1,2,0,2,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,107733,3783.7677939
1,58,4,2,0,1,2,0,2,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,107169,4240.300665
1,58,2,2,0,1,2,0,1,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,107636,6164.6924521
1,58,1,2,0,1,2,0,2,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,114221,7813.2752045
1,58,4,2,0,6,2,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,111368,13402.588593
2,58,1,3,0,1,2,0,1,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,110306,3717.2489163
1,58,1,2,0,1,2,0,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,113846,3806.2451027
1,58,1,3,0,2,2,0,2,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,101312,4696.5352386
2,58,1,5,0,1,2,0,2,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,111101,7591.7770822
2,58,3,2,0,1,2,0,2,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,109869,10186.408539
1,58,3,2,0,1,2,0,2,0,5,11,0,0,0,0,0,1,0,0,0,0,1,0,118370,3833.2273618
1,58,1,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,104501,2578.2601464
1,58,3,2,0,2,2,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,112046,16994.69111
2,58,1,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,112238,4145.0075745
2,58,1,2,0,1,2,0,2,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,109452,5504.2315458
1,58,4,3,0,2,2,1,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,116802,11961.472162
2,58,1,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,113561,2670.3431005
1,58,4,5,0,1,2,1,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,109373,6727.5487314
1,58,1,5,0,1,2,0,2,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,115913,7382.7680514
1,58,1,3,0,1,2,0,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,118141,5771.7051915
2,58,1,2,1,1,2,0,2,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,114171,8471.8134242
1,58,4,1,0,1,2,0,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,107706,10547.024918
2,58,1,4,0,1,2,0,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,101498,5350.0213072
2,58,1,3,0,1,2,0,1,1,5,15,0,0,0,0,0,0,0,0,1,1,0,0,111392,1443.3872537
2,58,1,4,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,107848,4643.6253622
1,58,1,3,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,104379,3688.4172699
2,58,1,5,0,1,2,0,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,101044,10369.114993
2,58,1,3,0,1,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,117236,3560.4507472
1,58,1,3,0,2,3,0,2,1,5,13,0,0,0,0,0,0,0,0,0,0,0,0,100961,14639.113852
1,58,2,4,0,1,3,0,3,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,103194,8289.4673453
1,58,2,5,1,1,3,0,3,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,112666,6099.9297286
2,58,4,4,0,1,3,1,2,0,5,13,0,0,0,0,0,0,1,1,1,0,0,0,108415,7452.4322597
2,58,1,5,0,4,3,0,3,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,117227,5697.9525831
1,58,4,5,0,1,3,2,1,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,106496,6696.846626
2,58,1,3,0,1,3,0,3,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,115894,2392.0543827
2,58,1,5,0,4,3,1,2,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,108399,4562.7706215
1,58,1,2,0,1,3,0,3,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,117559,9982.1303604
