"DOEID","BA_climate","IECC_climate_code","UATYP10","NWEIGHT"
102531,Mixed-Humid,4A,C,3052.2363418
100267,Mixed-Humid,4A,C,8463.7337996
109911,Mixed-Humid,4A,C,9004.2702855
116222,Mixed-Humid,4A,C,2878.324605
101466,Mixed-Humid,4A,C,9136.8958909
109558,Mixed-Humid,4A,C,3350.6386333
113367,Mixed-Humid,4A,C,1998.0129161
116678,Mixed-Humid,4A,C,8460.8000674
113332,Mixed-Humid,4A,C,1734.8859485
111204,Mixed-Humid,4A,C,7391.9275949
109860,Mixed-Humid,4A,C,9917.2421404
101394,Mixed-Humid,4A,C,8104.6924887
118414,Mixed-Humid,4A,C,12609.402051
115898,Mixed-Humid,4A,C,5016.518368
114859,Mixed-Humid,4A,C,8048.6252597
100496,Mixed-Humid,4A,C,3091.9896083
109340,Mixed-Humid,4A,C,8703.2880398
116187,Mixed-Humid,4A,C,12269.45959
105067,Mixed-Humid,4A,C,3789.8313511
112501,Mixed-Humid,4A,C,9705.8276672
101173,Mixed-Humid,4A,C,4847.1298207
106453,Mixed-Humid,4A,C,2253.5767606
111725,Mixed-Humid,4A,C,7899.8875377
109151,Mixed-Humid,4A,C,5470.0243059
108089,Mixed-Humid,4A,C,5630.2741178
103989,Mixed-Humid,4A,C,4722.9759803
102995,Mixed-Humid,4A,C,4233.4096023
113325,Mixed-Humid,4A,C,8623.7958932
100459,Mixed-Humid,4A,C,6396.6083535
102575,Mixed-Humid,4A,C,15954.406276
105575,Mixed-Humid,4A,C,1298.6683556
103158,Mixed-Humid,4A,C,14043.021031
110820,Mixed-Humid,4A,C,3689.4901379
111868,Mixed-Humid,4A,C,6149.043727
114644,Mixed-Humid,4A,C,2717.6809805
102354,Mixed-Humid,4A,C,4200.2788587
116654,Mixed-Humid,4A,C,3543.7866902
102207,Mixed-Humid,4A,C,1782.8200646
108761,Mixed-Humid,4A,C,7048.3047797
116023,Mixed-Humid,4A,C,4585.024464
100664,Mixed-Humid,4A,C,5380.8151138
100059,Mixed-Humid,4A,C,4942.3943365
108333,Mixed-Humid,4A,C,4288.3405881
118067,Mixed-Humid,4A,C,5104.8944891
105784,Mixed-Humid,4A,C,6375.772062
105391,Mixed-Humid,4A,C,8121.1315235
109168,Mixed-Humid,4A,C,12575.05105
107553,Mixed-Humid,4A,C,5909.1903425
105174,Mixed-Humid,4A,C,7893.0350867
101425,Mixed-Humid,4A,C,3977.3139206
118303,Mixed-Humid,4A,C,5999.26271
103212,Mixed-Humid,4A,C,13041.509136
114804,Mixed-Humid,4A,C,3388.9727525
105995,Mixed-Humid,4A,C,4324.5155618
117283,Mixed-Humid,4A,C,4335.8544851
102132,Mixed-Humid,4A,C,3940.7286221
112489,Mixed-Humid,4A,C,3393.6346211
111308,Mixed-Humid,4A,C,5656.9335877
117210,Mixed-Humid,4A,C,6377.2506749
111532,Mixed-Humid,4A,C,6876.99995
112822,Mixed-Humid,4A,C,7769.7753523
101747,Mixed-Humid,4A,C,5801.0115345
108802,Mixed-Humid,4A,C,5241.125346
109115,Mixed-Humid,4A,C,4762.5190704
113808,Mixed-Humid,4A,C,5818.0672404
107772,Mixed-Humid,4A,C,5643.4487752
117310,Mixed-Humid,4A,C,8886.4938618
108480,Mixed-Humid,4A,C,6222.0800724
107295,Mixed-Humid,4A,C,4292.0835426
110232,Mixed-Humid,4A,C,5856.7984168
116914,Mixed-Humid,4A,C,3024.6051694
102417,Mixed-Humid,4A,C,5798.2442997
109486,Mixed-Humid,4A,C,2042.4051691
111816,Mixed-Humid,4A,C,7080.8525502
113013,Mixed-Humid,4A,C,3423.5336522
100413,Mixed-Humid,4A,C,8056.9335438
116902,Mixed-Humid,4A,C,5773.3177508
110453,Mixed-Humid,4A,C,4704.7937119
111543,Mixed-Humid,4A,C,1532.5958188
111232,Mixed-Humid,4A,C,9886.7638296
109470,Mixed-Humid,4A,C,3641.5273639
107601,Mixed-Humid,4A,C,5586.9441099
107408,Mixed-Humid,4A,C,8813.117178
109193,Mixed-Humid,4A,C,9915.7502672
112145,Mixed-Humid,4A,C,4784.1054598
115153,Mixed-Humid,4A,C,5670.4951437
108154,Mixed-Humid,4A,C,5847.7386805
115832,Mixed-Humid,4A,C,4179.3847811
116159,Mixed-Humid,4A,C,5736.1273827
109844,Mixed-Humid,4A,C,5621.9782162
116853,Mixed-Humid,4A,C,7253.8312316
115627,Mixed-Humid,4A,C,5555.8712296
108779,Mixed-Humid,4A,C,10185.64494
111349,Mixed-Humid,4A,C,6493.0601141
105972,Mixed-Humid,4A,C,6106.5387119
104113,Mixed-Humid,4A,C,7453.3044021
118451,Mixed-Humid,4A,C,6831.4467854
116470,Mixed-Humid,4A,C,2984.7365096
118103,Mixed-Humid,4A,C,10876.57423
104050,Mixed-Humid,4A,C,6821.8298253
109659,Mixed-Humid,4A,C,5938.8214958
112067,Mixed-Humid,4A,C,5153.2063248
116360,Mixed-Humid,4A,C,10933.982891
102076,Mixed-Humid,4A,C,2167.4317097
110156,Mixed-Humid,4A,C,5201.5301628
105270,Mixed-Humid,4A,C,3543.7866902
104135,Mixed-Humid,4A,C,3227.8752514
111942,Mixed-Humid,4A,C,7272.7976628
107188,Mixed-Humid,4A,C,4835.8338212
104231,Mixed-Humid,4A,C,6873.2354452
103827,Mixed-Humid,4A,C,4466.4311064
108467,Mixed-Humid,4A,C,5193.8541167
117978,Mixed-Humid,4A,C,4329.5315868
102988,Mixed-Humid,4A,C,5518.4713052
114662,Mixed-Humid,4A,C,9670.7216148
113515,Mixed-Humid,4A,C,5664.0318382
108311,Mixed-Humid,4A,C,6437.986904
106156,Mixed-Humid,4A,C,4955.0998557
115858,Mixed-Humid,4A,C,13530.052477
105204,Mixed-Humid,4A,C,7962.9379647
108763,Mixed-Humid,4A,C,3831.3305653
108258,Mixed-Humid,4A,C,10413.856252
110880,Mixed-Humid,4A,C,3866.0614336
104637,Mixed-Humid,4A,C,5909.5724219
112177,Mixed-Humid,4A,C,5263.9873044
114416,Mixed-Humid,4A,C,6822.5680153
115344,Mixed-Humid,4A,C,7154.904369
113134,Mixed-Humid,4A,C,6594.2462801
117683,Mixed-Humid,4A,C,8445.0796937
100582,Mixed-Humid,4A,C,1879.5426844
104820,Mixed-Humid,4A,C,2908.6364783
101253,Mixed-Humid,4A,C,8249.9015778
117348,Mixed-Humid,4A,C,11031.406182
108291,Mixed-Humid,4A,C,2122.8651675
106335,Mixed-Humid,4A,C,11654.021487
113423,Mixed-Humid,4A,C,4194.4343371
117979,Mixed-Humid,4A,C,4848.4163792
107666,Mixed-Humid,4A,C,6244.1563103
106937,Mixed-Humid,4A,C,19087.379622
111174,Mixed-Humid,4A,C,9397.0188279
107019,Mixed-Humid,4A,C,1314.608473
105981,Mixed-Humid,4A,C,4869.3496265
101719,Mixed-Humid,4A,C,6336.2486556
103550,Mixed-Humid,4A,C,4546.4002548
111979,Mixed-Humid,4A,C,7400.2123487
116348,Mixed-Humid,4A,C,8220.7270231
117398,Mixed-Humid,4A,C,1891.6201764
105470,Mixed-Humid,4A,C,5390.9350143
112157,Mixed-Humid,4A,C,8934.391137
110101,Mixed-Humid,4A,C,3244.2350024
112865,Mixed-Humid,4A,C,2338.6758465
102735,Mixed-Humid,4A,C,5850.2522755
117760,Mixed-Humid,4A,C,7668.0437949
114282,Mixed-Humid,4A,C,7005.2150805
111606,Mixed-Humid,4A,C,3149.8868006
117872,Mixed-Humid,4A,C,5203.4454969
106450,Mixed-Humid,4A,C,5143.403895
101988,Mixed-Humid,4A,C,2918.8773964
107111,Mixed-Humid,4A,C,2863.7303708
109593,Mixed-Humid,4A,C,8411.0187169
113807,Mixed-Humid,4A,C,11030.081676
116644,Mixed-Humid,4A,C,4906.7964273
103696,Mixed-Humid,4A,C,4086.7499796
117397,Mixed-Humid,4A,C,14893.435852
107498,Mixed-Humid,4A,C,8291.7025646
117819,Mixed-Humid,4A,C,4552.6478806
103005,Mixed-Humid,4A,C,9786.9269528
103194,Mixed-Humid,4A,C,8289.4673453
114825,Mixed-Humid,4A,C,1840.1578316
112222,Mixed-Humid,4A,C,1790.4808623
115353,Mixed-Humid,4A,C,6076.1565605
104856,Mixed-Humid,4A,C,2731.849877
105883,Mixed-Humid,4A,C,4701.0670484
114029,Mixed-Humid,4A,C,6000.5658076
109141,Mixed-Humid,4A,C,12054.797858
101597,Mixed-Humid,4A,C,3218.7647097
109744,Mixed-Humid,4A,C,8089.7077873
102930,Mixed-Humid,4A,C,1811.0199466
110929,Mixed-Humid,4A,C,4359.4393961
102322,Mixed-Humid,4A,C,4528.9698812
111158,Mixed-Humid,4A,C,5710.988226
111278,Mixed-Humid,4A,C,2579.5937659
112877,Mixed-Humid,4A,C,4056.4023005
104985,Mixed-Humid,4A,C,4067.8880227
115120,Mixed-Humid,4A,C,5829.5808084
101273,Mixed-Humid,4A,C,4825.7374168
103376,Mixed-Humid,4A,C,2804.5692916
116998,Mixed-Humid,4A,C,2341.9804138
104411,Mixed-Humid,4A,C,10598.456735
112898,Mixed-Humid,4A,C,3770.5823731
100384,Mixed-Humid,4A,C,6979.7965184
110815,Mixed-Humid,4A,C,4749.0704896
115740,Mixed-Humid,4A,C,2184.2414431
106690,Mixed-Humid,4A,C,8359.3933219
112088,Mixed-Humid,4A,C,10734.445817
117225,Mixed-Humid,4A,C,4841.6662813
103994,Mixed-Humid,4A,C,6881.2774167
110408,Mixed-Humid,4A,C,3297.5505697
116251,Mixed-Humid,4A,C,2122.8651675
106343,Mixed-Humid,4A,C,3407.0861084
108462,Mixed-Humid,4A,C,3977.6118443
109850,Mixed-Humid,4A,C,4868.4557632
114991,Mixed-Humid,4A,C,3970.8311279
111926,Mixed-Humid,4A,C,3787.6006991
103488,Mixed-Humid,4A,C,4651.08185
115046,Mixed-Humid,4A,C,9918.9615479
107087,Mixed-Humid,4A,C,6237.0453157
107242,Mixed-Humid,4A,C,3223.3352831
115564,Mixed-Humid,4A,C,3645.451419
112891,Mixed-Humid,4A,C,6965.3376704
112957,Mixed-Humid,4A,C,6770.24642
110934,Mixed-Humid,4A,C,4238.9484247
113054,Mixed-Humid,4A,C,5398.2843582
116888,Mixed-Humid,4A,C,5561.1586432
105339,Mixed-Humid,4A,C,11528.524912
116207,Mixed-Humid,4A,C,11448.209678
103848,Mixed-Humid,4A,C,5067.1976353
105975,Mixed-Humid,4A,C,5464.6300293
110274,Mixed-Humid,4A,C,4609.9609323
116632,Mixed-Humid,4A,C,3909.0353854
118195,Mixed-Humid,4A,C,5056.3191893
105761,Mixed-Humid,4A,C,3680.5332967
117581,Mixed-Humid,4A,C,5372.6156574
102339,Mixed-Humid,4A,C,3023.259454
113208,Mixed-Humid,4A,C,6813.7062767
107258,Mixed-Humid,4A,C,4736.102988
116463,Mixed-Humid,4A,C,7676.1729818
114176,Mixed-Humid,4A,C,5173.7050493
108906,Mixed-Humid,4A,C,5498.5677135
104616,Mixed-Humid,4A,C,4764.9638783
103623,Mixed-Humid,4A,C,4665.1207331
111491,Mixed-Humid,4A,C,4229.7623254
114735,Mixed-Humid,4A,C,4196.7186376
104329,Mixed-Dry,4B,C,7151.650112
108457,Mixed-Dry,4B,C,12677.301644
100638,Mixed-Dry,4B,C,10151.70187
109343,Mixed-Dry,4B,C,3177.1808999
116647,Mixed-Dry,4B,C,12369.81763
103944,Mixed-Dry,4B,C,6049.1421027
102650,Mixed-Dry,4B,C,9431.4869076
105233,Mixed-Dry,4B,C,4796.1576527
106342,Mixed-Dry,4B,C,10593.758099
102468,Mixed-Dry,4B,C,10372.465637
107263,Mixed-Dry,4B,C,4029.4617142
106836,Mixed-Dry,4B,C,6802.8348524
114489,Mixed-Dry,4B,C,5863.1566809
117317,Mixed-Dry,4B,C,12369.81763
116322,Mixed-Dry,4B,C,4233.0455706
117650,Mixed-Dry,4B,C,5343.3922585
107637,Mixed-Dry,4B,C,3539.7887109
104434,Mixed-Dry,4B,C,15535.392087
109648,Mixed-Dry,4B,C,4857.7980001
107983,Mixed-Dry,4B,C,10706.276373
117446,Mixed-Dry,4B,C,11214.342869
105331,Mixed-Dry,4B,C,11280.211245
112971,Mixed-Dry,4B,C,6184.9988492
118365,Mixed-Dry,4B,C,4882.1754132
108234,Cold,4B,C,4719.3289779
103632,Mixed-Dry,4B,C,6049.1421027
112704,Mixed-Dry,4B,C,4816.0629304
106424,Mixed-Dry,4B,C,12369.81763
118288,Mixed-Dry,4B,C,10573.172501
113988,Marine,4C,C,6915.9851719
106747,Cold,4C,C,5882.9544287
108904,Cold,4C,C,5207.6622194
105872,Marine,4C,C,6361.518347
101644,Marine,4C,C,14952.595419
110324,Marine,4C,C,11247.988172
116476,Marine,4C,C,6786.6716797
108811,Marine,4C,C,7126.1428282
100987,Marine,4C,C,7174.8974349
113043,Marine,4C,C,6840.9770231
105523,Marine,4C,C,5248.2234929
112215,Marine,4C,C,3337.8963048
110456,Marine,4C,C,4060.352989
112514,Marine,4C,C,7802.6819965
111562,Marine,4C,C,5229.028424
106518,Marine,4C,C,4985.7326295
113828,Marine,4C,C,5882.9544287
113329,Marine,4C,C,5315.3529927
107543,Marine,4C,C,4782.9785566
113405,Marine,4C,C,6253.140456
113033,Marine,4C,C,5203.4773852
102344,Marine,4C,C,4109.7022019
109465,Marine,4C,C,4828.3428655
114309,Marine,4C,C,3128.2468791
116787,Cold,4C,C,7227.8378781
111316,Marine,4C,C,5730.3869618
108131,Marine,4C,C,4913.1970969
100259,Marine,4C,C,4849.5423292
107802,Marine,4C,C,5367.5279006
105247,Marine,4C,C,5867.8824334
104677,Marine,4C,C,5149.0633383
115469,Marine,4C,C,4923.2906762
105650,Cold,4C,C,5397.9050821
106929,Marine,4C,C,10378.156054
103140,Marine,4C,C,6760.4649202
101915,Marine,4C,C,5482.6700265
110608,Marine,4C,C,5555.4275051
118113,Marine,4C,C,10138.405904
107227,Marine,4C,C,7333.1382183
114477,Marine,4C,C,4851.7329112
106263,Marine,4C,C,6782.3480018
114773,Marine,4C,C,5203.4773852
117333,Marine,4C,C,5017.0781919
102158,Marine,4C,C,5606.0439964
108205,Marine,4C,C,4899.6587218
117843,Marine,4C,C,4442.4449863
114061,Marine,4C,C,5311.452486
114491,Marine,4C,C,10006.71395
105495,Marine,4C,C,4309.3875768
107584,Marine,4C,C,5747.5231749
113143,Marine,4C,C,4536.0646389
105229,Marine,4C,C,4740.5432816
117061,Marine,4C,C,4623.7420712
103579,Marine,4C,C,10633.385078
104658,Marine,4C,C,6562.4628986
109171,Marine,4C,C,4290.4488718
101721,Marine,4C,C,5095.7978695
112847,Marine,4C,C,4965.2994194
100181,Marine,4C,C,6598.727214
103692,Marine,4C,C,6529.8832639
113646,Marine,4C,C,3248.1049831
104849,Cold,4C,C,5981.2195114
111160,Marine,4C,C,4918.5410914
117351,Marine,4C,C,12017.225605
103187,Marine,4C,C,4387.4986018
103390,Cold,5A,C,10004.476326
104557,Cold,5A,C,4146.8804413
108880,Cold,5A,C,3196.7106229
116046,Cold,5A,C,4583.4700604
100962,Cold,5A,C,6106.237454
111243,Cold,5A,C,6462.941091
106726,Cold,5A,C,3434.5676123
100381,Cold,5A,C,4012.1170013
106115,Cold,5A,C,8775.8387068
111469,Cold,5A,C,9220.7553389
103754,Cold,5A,C,8574.6796214
104175,Cold,5A,C,2787.5305771
106909,Cold,5A,C,5078.0142059
116240,Cold,5A,C,3361.643241
106318,Cold,5A,C,3986.1084868
113552,Cold,5A,C,8806.8101283
111584,Cold,5A,C,5062.6997919
111115,Cold,5A,C,3436.0276742
105979,Cold,5A,C,3240.9689382
105940,Cold,5A,C,4228.5343803
111240,Cold,5A,C,3853.9934567
110977,Cold,5A,C,4462.0097712
108110,Cold,5A,C,7665.8786757
101158,Cold,5A,C,5686.9031409
107025,Cold,5A,C,7641.3067224
106331,Cold,5A,C,1492.9885461
113951,Cold,5A,C,6419.9606042
108595,Cold,5A,C,7623.9200529
102705,Cold,5A,C,8436.2450505
112361,Cold,5A,C,6629.1703437
107805,Cold,5A,C,11910.461905
109733,Cold,5A,C,7161.4755679
103609,Cold,5A,C,6362.8754165
118447,Cold,5A,C,24890.018497
109226,Cold,5A,C,7227.0043952
110465,Cold,5A,C,10663.23682
112728,Cold,5A,C,12641.77358
109984,Cold,5A,C,8625.3339681
115694,Cold,5A,C,9985.6439905
118253,Cold,5A,C,6228.653931
103289,Cold,5A,C,7126.8922153
109292,Cold,5A,C,3756.8798999
116604,Cold,5A,C,6613.6077529
101447,Cold,5A,C,15246.553269
110009,Cold,5A,C,12091.586147
101711,Cold,5A,C,3724.7276262
108082,Cold,5A,C,4780.956594
100218,Cold,5A,C,6493.8442254
112863,Cold,5A,C,4632.0526717
116150,Cold,5A,C,4840.2902794
116883,Cold,5A,C,6325.7937717
111896,Cold,5A,C,8962.3656159
114033,Cold,5A,C,14716.574312
116482,Cold,5A,C,11275.598429
109959,Cold,5A,C,9611.1595749
106202,Cold,5A,C,8404.1768153
111319,Cold,5A,C,4263.5474074
116645,Cold,5A,C,16198.25071
111625,Cold,5A,C,8806.8101283
106011,Cold,5A,C,2480.9064047
106087,Cold,5A,C,8947.24431
101054,Cold,5A,C,12544.660548
117703,Cold,5A,C,13773.438266
110117,Cold,5A,C,2951.1024552
103482,Cold,5A,C,3514.1897747
105680,Cold,5A,C,7565.6194822
116884,Cold,5A,C,4074.1713038
116586,Cold,5A,C,7180.6213631
110253,Cold,5A,C,3818.154931
100400,Cold,5A,C,13706.706123
107133,Cold,5A,C,7332.9024146
105414,Cold,5A,C,4985.7823716
106364,Cold,5A,C,4177.1629181
104014,Cold,5A,C,2939.1005102
116296,Cold,5A,C,13454.212199
108194,Cold,5A,C,3596.5008132
103787,Cold,5A,C,3684.150815
111909,Cold,5A,C,11658.829757
108584,Cold,5A,C,6590.4857107
101169,Cold,5A,C,10626.477372
113108,Cold,5A,C,5663.3765551
106239,Cold,5A,C,21672.293167
107329,Cold,5A,C,5781.1558708
105135,Cold,5A,C,1636.4871608
105587,Cold,5A,C,8359.5245214
107134,Cold,5A,C,6395.7370544
104215,Cold,5A,C,8657.2982576
113278,Cold,5A,C,4007.6616932
102584,Cold,5A,C,4045.3660021
106920,Cold,5A,C,10711.080404
101188,Cold,5A,C,8435.0082624
111289,Cold,5A,C,4818.4477894
103378,Cold,5A,C,7359.683626
105348,Cold,5A,C,5577.2724595
102897,Cold,5A,C,5826.2259305
100626,Cold,5A,C,1754.6385401
118025,Cold,5A,C,2526.0057977
105551,Cold,5A,C,6481.5854296
115505,Cold,5A,C,11466.041966
116534,Cold,5A,C,8413.9150817
111984,Cold,5A,C,12599.13465
104075,Cold,5A,C,8294.9125314
114327,Cold,5A,C,3684.150815
103932,Cold,5A,C,4570.0979409
111020,Cold,5A,C,10706.877238
100997,Cold,5A,C,19877.059568
101741,Cold,5A,C,3425.846221
103534,Cold,5A,C,6179.7513363
114947,Cold,5A,C,3341.2635617
101046,Cold,5A,C,11154.830611
108037,Cold,5A,C,6978.2098706
112444,Cold,5A,C,6199.2954063
111997,Cold,5A,C,3920.6446235
109749,Cold,5A,C,1499.0908319
113440,Cold,5A,C,3618.1870049
100028,Cold,5A,C,5466.3924372
103792,Cold,5A,C,6741.5101874
106099,Cold,5A,C,7397.96727
112322,Cold,5A,C,1744.524918
106507,Cold,5A,C,3681.714737
112500,Cold,5A,C,4434.0480472
116792,Cold,5A,C,4399.9391929
100032,Cold,5A,C,3585.1603134
101619,Cold,5A,C,6220.4020107
113067,Cold,5A,C,3704.6170071
117304,Cold,5A,C,9379.7020972
114775,Cold,5A,C,3351.0186728
114006,Cold,5A,C,6962.71882
107686,Cold,5A,C,6427.6383443
113655,Cold,5A,C,19593.330499
114210,Cold,5A,C,3357.2634868
104924,Cold,5A,C,9985.6439905
109513,Cold,5A,C,4412.4862384
116197,Cold,5A,C,7210.0282357
109910,Cold,5A,C,2157.4962988
104086,Cold,5A,C,2627.5472714
110141,Cold,5A,C,6014.0168583
115276,Cold,5A,C,5136.3692944
106245,Cold,5A,C,9104.1544479
118109,Cold,5A,C,6452.8722756
106750,Cold,5A,C,5071.9359096
113798,Cold,5A,C,19635.178342
104605,Cold,5A,C,12290.511302
104756,Cold,5A,C,8185.5659998
104588,Cold,5A,C,5754.3786613
113755,Cold,5A,C,7773.5060908
105746,Cold,5A,C,8866.2497623
117532,Cold,5A,C,4582.3093213
108781,Cold,5A,C,10331.354523
100452,Cold,5A,C,5433.3948288
103581,Cold,5A,C,8329.1703466
112840,Cold,5A,C,5990.8188558
106389,Cold,5A,C,16487.338979
104811,Cold,5A,C,4984.7774039
108302,Cold,5A,C,11834.41558
112949,Cold,5A,C,7940.5217562
112564,Cold,5A,C,4885.4685792
105469,Cold,5A,C,6717.3973848
106101,Cold,5A,C,4578.8882018
107107,Cold,5A,C,9777.6608593
108995,Cold,5A,C,1684.0339429
101213,Cold,5A,C,12019.191609
109153,Cold,5A,C,4076.7009959
104716,Cold,5A,C,6906.5298574
104971,Cold,5A,C,5785.9475715
102006,Cold,5A,C,4477.5845949
105889,Cold,5A,C,4435.183964
110921,Cold,5A,C,2692.2638519
107508,Cold,5A,C,5171.3549901
118001,Cold,5A,C,4905.6011418
107938,Cold,5A,C,6525.5989845
111107,Cold,5A,C,9978.7507735
102411,Cold,5A,C,7680.9310388
107474,Cold,5A,C,2325.3144398
110395,Cold,5A,C,9975.5398286
112086,Cold,5A,C,4970.515379
108203,Cold,5A,C,2437.5317241
110863,Cold,5A,C,9865.1280932
106395,Cold,5A,C,3793.1533786
104038,Cold,5A,C,5244.4830148
111977,Cold,5A,C,14690.25561
109555,Cold,5A,C,2998.3293389
107305,Cold,5A,C,21650.288968
102588,Cold,5A,C,11625.148679
100146,Cold,5A,C,5439.890294
117481,Cold,5A,C,4289.3568294
100100,Cold,5A,C,13371.617563
114696,Cold,5A,C,5958.3428434
100875,Cold,5A,C,6156.9475243
112886,Cold,5A,C,3797.7326749
107213,Cold,5A,C,7621.9540703
107911,Cold,5A,C,5835.565813
118423,Cold,5A,C,7031.6204128
116484,Cold,5A,C,10360.198598
109016,Cold,5A,C,3365.8243525
109311,Cold,5A,C,8734.054719
111904,Cold,5A,C,10241.013562
107399,Cold,5A,C,2610.9650768
103064,Cold,5A,C,13367.977077
114962,Cold,5A,C,4736.9901559
101019,Cold,5A,C,8507.9023831
111589,Cold,5A,C,9741.4710071
101247,Cold,5A,C,4759.1094559
100593,Cold,5A,C,3456.6121685
114304,Cold,5A,C,5329.0371456
108738,Cold,5A,C,6087.2648484
116944,Cold,5A,C,13057.510278
105183,Cold,5A,C,4476.5268035
100395,Cold,5A,C,3692.715328
102446,Cold,5A,C,5215.4853451
105600,Cold,5A,C,6453.4297136
100967,Cold,5A,C,2695.5752504
114577,Cold,5A,C,5204.0034177
103554,Cold,5A,C,15255.83742
111964,Cold,5A,C,5464.0921298
118207,Cold,5A,C,3711.4649627
100456,Cold,5A,C,6494.3889259
108269,Cold,5A,C,7150.3214721
100602,Cold,5A,C,24014.188791
107904,Cold,5A,C,3272.9375046
105555,Cold,5A,C,4236.5665971
100044,Cold,5A,C,3421.5586167
106025,Cold,5A,C,8013.1771261
103633,Cold,5A,C,4902.9137581
110192,Cold,5A,C,8335.3322019
108534,Cold,5A,C,2864.8650404
116930,Cold,5A,C,7061.0919407
109961,Cold,5A,C,3815.2915907
111631,Cold,5A,C,6640.3168764
103147,Cold,5A,C,6699.9640877
100670,Cold,5A,C,2586.4735657
108591,Cold,5A,C,10651.794032
104386,Cold,5A,C,3711.5279296
117743,Cold,5A,C,2197.9413382
117629,Cold,5A,C,8282.6429018
109388,Cold,5A,C,4749.948048
104371,Cold,5A,C,3448.0534046
103133,Cold,5A,C,11327.271886
103419,Cold,5A,C,11458.35058
118275,Cold,5A,C,7277.0106857
101099,Cold,5A,C,8469.2739226
117059,Cold,5A,C,3877.1272359
110840,Cold,5A,C,3341.4142625
102530,Cold,5A,C,8971.3202548
109404,Cold,5A,C,3425.846221
110121,Cold,5A,C,5486.6342801
110023,Cold,5A,C,1888.1686327
113727,Cold,5A,C,17331.188167
102805,Cold,5A,C,5071.9359096
103479,Cold,5A,C,4827.588015
110939,Cold,5A,C,4403.744901
108903,Cold,5A,C,4704.847147
117191,Cold,5A,C,8108.1522896
109345,Cold,5A,C,3875.3659988
101034,Cold,5A,C,6729.1458612
102717,Cold,5A,C,8803.8310467
105985,Cold,5A,C,3699.8022383
118167,Cold,5A,C,14656.742668
106707,Cold,5A,C,9050.6361245
110233,Cold,5A,C,4333.5123815
105519,Cold,5A,C,3374.1831918
104485,Cold,5A,C,3943.0035471
116880,Cold,5A,C,2416.4317055
112834,Cold,5A,C,7696.2981772
112807,Cold,5A,C,9037.2758662
100618,Cold,5A,C,4050.299384
104163,Cold,5A,C,14881.578059
111415,Cold,5A,C,2648.1248536
112839,Cold,5A,C,4575.5760672
100631,Cold,5A,C,7150.3214721
116411,Cold,5A,C,7006.1290656
113486,Cold,5A,C,3681.4613348
103344,Cold,5A,C,2753.1348049
109602,Cold,5A,C,7979.1502084
109552,Cold,5A,C,3757.0208795
112310,Cold,5A,C,3918.4885718
118395,Cold,5A,C,3276.4387986
102725,Cold,5A,C,6205.9056077
114659,Cold,5A,C,3648.8182634
115161,Cold,5A,C,16898.924561
113657,Cold,5A,C,8844.1433608
112359,Cold,5A,C,6513.5590209
108834,Cold,5A,C,4311.2768688
102337,Cold,5A,C,2921.4157445
105788,Cold,5A,C,2531.325942
116608,Cold,5A,C,10762.69123
107758,Cold,5A,C,3459.4165728
106447,Cold,5A,C,12376.141078
100761,Cold,5A,C,7022.9355796
103326,Cold,5A,C,1906.5206645
114523,Cold,5A,C,8644.4953733
106623,Cold,5A,C,9001.8801593
106359,Cold,5A,C,5491.0117474
114205,Cold,5A,C,3239.5546758
104205,Cold,5A,C,5835.565813
107585,Cold,5A,C,8004.4826316
112713,Cold,5A,C,9448.5785735
116856,Cold,5A,C,13397.608954
100614,Cold,5A,C,14634.666514
101912,Cold,5A,C,10435.223607
116141,Cold,5A,C,6589.3520401
112131,Cold,5A,C,3357.9520464
105671,Cold,5A,C,6820.8675577
101584,Cold,5A,C,2973.8497994
105234,Cold,5A,C,8836.2126624
105410,Cold,5A,C,8462.5433118
114781,Cold,5A,C,8195.7187334
109314,Cold,5A,C,9077.8467482
118136,Cold,5A,C,6384.7270547
100770,Cold,5A,C,6762.9709818
113177,Cold,5A,C,3688.4172699
115958,Cold,5A,C,5685.446167
117392,Cold,5A,C,3682.2201958
100584,Cold,5A,C,9001.8801593
106945,Cold,5A,C,8436.2450505
117484,Cold,5A,C,7292.7339697
101375,Cold,5A,C,12606.442206
104233,Cold,5A,C,13763.063398
116784,Cold,5A,C,4847.1904535
114881,Cold,5A,C,15465.037492
111171,Cold,5A,C,6738.5026337
111198,Cold,5A,C,4602.9793664
112988,Cold,5A,C,6359.1706212
118040,Cold,5A,C,3854.0571366
114955,Cold,5A,C,10135.711043
108180,Cold,5A,C,4473.7612131
101451,Cold,5A,C,12536.278735
101889,Cold,5A,C,4229.6321248
104521,Cold,5A,C,5011.0809496
101859,Cold,5A,C,3613.0407956
116478,Cold,5A,C,7193.1253578
116694,Cold,5A,C,7380.4576829
104701,Cold,5A,C,24087.63818
102200,Cold,5A,C,5196.0370153
110335,Cold,5A,C,4425.5812456
114452,Cold,5A,C,9223.1015115
109449,Cold,5A,C,8803.2960103
105435,Cold,5A,C,5576.6117453
103608,Cold,5A,C,5630.2741178
108817,Cold,5A,C,13038.370222
100191,Cold,5A,C,13089.49387
111902,Cold,5A,C,5464.0095754
113263,Cold,5A,C,11436.71287
104921,Cold,5A,C,2618.299989
118172,Cold,5A,C,3625.7190294
109822,Cold,5A,C,7506.2068662
116548,Cold,5A,C,9313.5955571
